case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,FedAvg,5,10,3,30,5,47997563739809.55,0.8332
1,FedAvg,5,10,3,18,10,7479211.82638561,0.8377
1,FedAvg,5,10,3,19,15,39415815.633937545,0.8448
1,FedAvg,5,10,3,27,20,2104457463180.8267,0.8538
1,FedAvg,5,10,3,22,25,2642584710.464307,0.8552
1,FedAvg,5,10,3,20,30,186084295.4614922,0.8571
1,FedAvg,5,10,3,17,35,3490327.6208032966,0.8582
1,FedAvg,5,10,3,16,40,925254.2751508427,0.8602
1,FedAvg,5,10,3,14,45,67039.43256217691,0.861
1,FedAvg,5,10,3,14,50,65886.76307380236,0.8635
1,FedAvg,5,10,3,12,55,4919.667661216565,0.863
1,FedAvg,5,10,3,11,60,1351.682829586477,0.8637
1,FedAvg,5,10,3,11,65,1332.804826795249,0.8645
1,FedAvg,5,10,3,11,70,1307.5062889859366,0.8654
1,FedAvg,5,10,3,10,75,365.67941278959495,0.8664
1,FedAvg,5,10,3,10,80,359.35163946104205,0.8666
1,FedAvg,5,10,3,9,85,102.9840713271143,0.8671
1,FedAvg,5,10,3,9,90,101.35296118936446,0.868
1,FedAvg,5,10,3,9,95,99.34328949163722,0.8698
1,FedAvg,5,10,3,8,100,29.46414785581689,0.8686
1,FedAvg,5,10,3,8,105,29.050610619372893,0.8697
1,FedAvg,5,10,3,8,110,28.63669387806722,0.8704
1,FedAvg,5,10,3,7,115,8.908681609613383,0.8702
1,FedAvg,5,10,3,8,120,27.66771277273852,0.872
1,FedAvg,5,10,3,7,125,8.707262755620873,0.8711
1,FedAvg,5,10,3,7,130,8.64598688280272,0.871
1,FedAvg,5,10,3,7,135,8.546634320525197,0.8721
1,FedAvg,5,10,3,7,140,8.428855851604018,0.873
1,FedAvg,5,10,3,6,145,2.877050041273542,0.8728
1,FedAvg,5,10,3,7,150,8.216633812879895,0.8739
1,FedAvg,5,10,3,7,155,8.113761849736907,0.8742
1,FedAvg,5,10,3,7,160,8.007569266197033,0.8745
1,FedAvg,5,10,3,6,165,2.792233102289301,0.8728
1,FedAvg,5,10,3,6,170,2.7719674728945263,0.8739
1,FedAvg,5,10,3,7,175,7.694747476552543,0.8757
1,FedAvg,5,10,3,7,180,7.574380024852205,0.8758
1,FedAvg,5,10,3,6,185,2.7027122237817673,0.8749
1,FedAvg,5,10,3,6,190,2.6791201887793634,0.8753
1,FedAvg,5,10,3,6,195,2.655579760661662,0.8752
1,FedAvg,5,10,3,6,200,2.631866743419022,0.8756
1,FedAvg,5,10,3,6,205,2.612817580867573,0.876
1,FedAvg,5,10,3,6,210,2.5884342266850267,0.8761
1,FedAvg,5,10,3,6,215,2.5627379310770446,0.8758
1,FedAvg,5,10,3,6,220,2.544319451962663,0.8757
1,FedAvg,5,10,3,6,225,2.522073308180934,0.8765
1,FedAvg,5,10,3,5,230,1.0451534873890849,0.8739
1,FedAvg,5,10,3,5,235,1.0416681487692792,0.874
1,FedAvg,5,10,3,5,240,1.0389625486100313,0.8745
1,FedAvg,5,10,3,5,245,1.0340197440803331,0.8746
1,FedAvg,5,10,3,5,250,1.0299972198134149,0.8745
1,FedAvg,5,10,3,5,255,1.0291618069267088,0.8751
1,FedAvg,5,10,3,5,260,1.0280115549108202,0.8751
1,FedAvg,5,10,3,5,265,1.0228578230566838,0.8748
1,FedAvg,5,10,3,4,270,0.5110516796002549,0.8711
1,FedAvg,5,10,3,4,275,0.5112337108102919,0.8713
1,FedAvg,5,10,3,4,280,0.5109262024188943,0.8715
1,FedAvg,5,10,3,4,285,0.5092077469591598,0.8722
1,FedAvg,5,10,3,4,290,0.509644120847356,0.8722
1,FedAvg,5,10,3,4,295,0.5099900228431162,0.8721
1,FedAvg,5,10,3,4,300,0.509830039128448,0.8727
1,FedAvg,5,10,3,4,305,0.5106687691339327,0.8722
1,FedAvg,5,10,3,4,310,0.5108356710985711,0.8724
1,FedAvg,5,10,3,4,315,0.5099983315338061,0.873
