1,fedjs,5,10,3,44,5,2.0485993792234929e+74,0.8312166666666667
1,fedjs,5,10,3,32,10,6.298715298912088e+52,0.83805
1,fedjs,5,10,3,28,15,4.3969998455464435e+45,0.8417333333333333
1,fedjs,5,10,3,22,20,7.399284708975434e+34,0.84215
1,fedjs,5,10,3,23,25,4.26721695362226e+36,0.8454
1,fedjs,5,10,3,19,30,2.8809196070866603e+29,0.8447166666666667
1,fedjs,5,10,3,19,35,2.613930668810147e+29,0.8459666666666666
1,fedjs,5,10,3,17,40,6.762416963499107e+25,0.8459333333333333
1,fedjs,5,10,3,16,45,1.0422014346502071e+24,0.8459333333333333
1,fedjs,5,10,3,15,50,1.6507472942780742e+22,0.8455666666666667
1,fedjs,5,10,3,16,55,8.447702439462692e+23,0.8477333333333333
1,fedjs,5,10,3,14,60,2.4133871958111525e+20,0.8464
1,fedjs,5,10,3,12,65,7.259679126595413e+16,0.8446666666666667
1,fedjs,5,10,3,13,70,3.615733367067002e+18,0.8469
1,fedjs,5,10,3,12,75,6.186667489940653e+16,0.846
1,fedjs,5,10,3,12,80,5.7206270080429704e+16,0.8461833333333333
1,fedjs,5,10,3,11,85,1005209419900397.9,0.8452333333333333
1,fedjs,5,10,3,10,90,18024949362721.766,0.8447333333333333
1,fedjs,5,10,3,10,95,16852910601543.691,0.8451833333333333
1,fedjs,5,10,3,10,100,15751458645392.82,0.8449
1,fedjs,5,10,3,10,105,14707193988905.467,0.8451833333333333
1,fedjs,5,10,3,9,110,279001985078.67456,0.8436166666666667
1,fedjs,5,10,3,9,115,263519320784.05798,0.84415
1,fedjs,5,10,3,9,120,249692454368.71808,0.8444833333333334
1,fedjs,5,10,3,9,125,233822260101.78198,0.8445333333333334
1,fedjs,5,10,3,9,130,219594634940.59024,0.8447333333333333
1,fedjs,5,10,3,8,135,4467043115.434726,0.84315
1,fedjs,5,10,3,8,140,4244416925.3255973,0.84325
1,fedjs,5,10,3,8,145,4015166822.6659927,0.8437166666666667
1,fedjs,5,10,3,8,150,3808340587.26447,0.84385
1,fedjs,5,10,3,8,155,3600779723.795128,0.8439
1,fedjs,5,10,3,7,160,78610688.17853415,0.84195
1,fedjs,5,10,3,7,165,75433634.67780359,0.8423
1,fedjs,5,10,3,7,170,72051602.0617974,0.8425
1,fedjs,5,10,3,7,175,68951030.18448307,0.8426166666666667
1,fedjs,5,10,3,7,180,65893650.001534924,0.8429
1,fedjs,5,10,3,7,185,62973837.67252001,0.8425833333333334
1,fedjs,5,10,3,7,190,60314576.34867537,0.8422
1,fedjs,5,10,3,6,195,1429261.129732634,0.8412833333333334
1,fedjs,5,10,3,6,200,1380373.218434092,0.8412166666666666
1,fedjs,5,10,3,6,205,1333277.6861292943,0.8409166666666666
1,fedjs,5,10,3,6,210,1287881.694448121,0.8414166666666667
1,fedjs,5,10,3,6,215,1243695.8369072299,0.8413166666666667
1,fedjs,5,10,3,6,220,1195913.7339749043,0.841
1,fedjs,5,10,3,6,225,1158495.4039269486,0.8406666666666667
1,fedjs,5,10,3,6,230,1119237.5675638216,0.8409
1,fedjs,5,10,3,6,235,1080942.8327804685,0.8406666666666667
1,fedjs,5,10,3,6,240,1053392.082028726,0.8404666666666667
1,fedjs,5,10,3,6,245,1014010.1429315,0.84055
1,fedjs,5,10,3,5,250,27594.12155000436,0.83835
1,fedjs,5,10,3,5,255,26875.044874552397,0.8380666666666666
1,fedjs,5,10,3,5,260,26288.122547520074,0.8382666666666667
1,fedjs,5,10,3,5,265,25637.890882563974,0.8385333333333334
1,fedjs,5,10,3,5,270,24987.52292854127,0.8383333333333334
1,fedjs,5,10,3,5,275,24335.775763104106,0.8385
1,fedjs,5,10,3,5,280,23764.520305353733,0.83845
1,fedjs,5,10,3,5,285,23189.132193475376,0.8382
1,fedjs,5,10,3,5,290,22565.095313110567,0.8380666666666666
1,fedjs,5,10,3,5,295,21929.906472373543,0.8381833333333333
1,fedjs,5,10,3,5,300,21446.228943896727,0.8381166666666666
1,fedjs,5,10,3,5,305,20873.55496958211,0.8378166666666667
1,fedjs,5,10,3,5,310,20382.65709738095,0.8375
1,fedjs,5,10,3,5,315,19902.72891292038,0.8371833333333333
1,fedjs,5,10,3,5,320,19416.633746645042,0.83735
1,fedjs,5,10,3,4,325,637.6145558608575,0.8359
1,fedjs,5,10,3,4,330,628.6985080755319,0.8356166666666667
1,fedjs,5,10,3,5,335,18115.767129387903,0.8374666666666667
1,fedjs,5,10,3,4,340,607.6170883151649,0.8348
1,fedjs,5,10,3,4,345,596.6173908361695,0.8351833333333334
1,fedjs,5,10,3,4,350,587.7364582484491,0.8349666666666666
1,fedjs,5,10,3,4,355,577.8113815794209,0.8356333333333333
1,fedjs,5,10,3,4,360,567.7141078545528,0.8356666666666667
1,fedjs,5,10,3,4,365,558.5854797386226,0.8355833333333333
1,fedjs,5,10,3,4,370,552.1727089882505,0.8355
1,fedjs,5,10,3,4,375,544.3993669038749,0.8355666666666667
1,fedjs,5,10,3,4,380,536.8458501759383,0.8350666666666666
1,fedjs,5,10,3,4,385,526.4244554623293,0.8351
1,fedjs,5,10,3,4,390,518.4240222667929,0.83535
1,fedjs,5,10,3,4,395,510.1418307751877,0.8350666666666666
1,fedjs,5,10,3,4,400,503.93810476902695,0.83465
1,fedjs,5,10,3,4,405,495.1293723459563,0.8349
1,fedjs,5,10,3,4,410,487.7621245847955,0.8353
1,fedjs,5,10,3,4,415,478.29094146803783,0.83525
1,fedjs,5,10,3,4,420,468.44021452489693,0.8353666666666667
1,fedjs,5,10,3,4,425,461.9833763656079,0.8352
1,fedjs,5,10,3,4,430,455.28379837238134,0.83505
1,fedjs,5,10,3,4,435,448.68727521917066,0.83555
1,fedjs,5,10,3,4,440,440.7881966169558,0.8349166666666666
1,fedjs,5,10,3,4,445,433.45073263025904,0.83535
1,fedjs,5,10,3,4,450,427.7599749016259,0.83485
1,fedjs,5,10,3,4,455,419.4080824692122,0.8348333333333333
1,fedjs,5,10,3,4,460,412.89325166595813,0.8347833333333333
1,fedjs,5,10,3,4,465,406.7350388991589,0.8343333333333334
1,fedjs,5,10,3,3,470,19.40910094656405,0.831
1,fedjs,5,10,3,3,475,19.280925829679113,0.8311666666666667
1,fedjs,5,10,3,4,480,385.9243147396933,0.8343833333333334
1,fedjs,5,10,3,4,485,380.12840898125194,0.8344333333333334
1,fedjs,5,10,3,4,490,373.77740055549623,0.8342666666666667
1,fedjs,5,10,3,3,495,18.73514318746134,0.83075
1,fedjs,5,10,3,4,500,363.39452700853815,0.8342333333333334
1,fedjs,5,10,3,4,505,356.725665563487,0.8342666666666667
1,fedjs,5,10,3,4,510,351.530067854154,0.8342333333333334
1,fedjs,5,10,3,4,515,346.0907515525605,0.8343666666666667
1,fedjs,5,10,3,4,520,337.67465518420886,0.8348666666666666
1,fedjs,5,10,3,3,525,17.981903793293945,0.8298833333333333
1,fedjs,5,10,3,3,530,17.922644225408526,0.8299
1,fedjs,5,10,3,3,535,17.692616123140276,0.8313
1,fedjs,5,10,3,3,540,17.541690960791307,0.8314333333333334
1,fedjs,5,10,3,3,545,17.407700846551393,0.8314333333333334
1,fedjs,5,10,3,3,550,17.355537752699718,0.8305333333333333
1,fedjs,5,10,3,3,555,17.29818739001666,0.8298166666666666
1,fedjs,5,10,3,3,560,17.143456023323687,0.8301666666666667
