case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,indisag,5,10,3,41,5,1.303898953276034e+20,0.8099
1,indisag,5,10,3,32,10,1018677780225073.6,0.8043
1,indisag,5,10,3,28,15,5391376078118.824,0.8067
1,indisag,5,10,3,25,20,103894000848.75812,0.8058
1,indisag,5,10,3,22,25,1976366970.0253642,0.8032
1,indisag,5,10,3,21,30,524941800.4411539,0.805
1,indisag,5,10,3,19,35,37625133.52532448,0.8023
1,indisag,5,10,3,18,40,10041910.535068836,0.8015
1,indisag,5,10,3,17,45,2670680.652930216,0.8002
1,indisag,5,10,3,16,50,720811.8550201228,0.7982
1,indisag,5,10,3,15,55,195484.3198528735,0.7969
1,indisag,5,10,3,14,60,53996.66999469962,0.7934
1,indisag,5,10,3,13,65,15125.760946188871,0.7897
1,indisag,5,10,3,13,70,14697.20941283666,0.791
1,indisag,5,10,3,12,75,4172.0926441842175,0.7886
1,indisag,5,10,3,11,80,1210.3886698081803,0.7843
1,indisag,5,10,3,11,85,1187.4606034517792,0.7841
1,indisag,5,10,3,11,90,1161.8783714597391,0.7829
1,indisag,5,10,3,10,95,347.18585280680816,0.7801
1,indisag,5,10,3,10,100,340.70522846698043,0.7803
1,indisag,5,10,3,10,105,333.7369145922734,0.78
1,indisag,5,10,3,9,110,103.77934905010702,0.7759
1,indisag,5,10,3,9,115,102.75139331124282,0.7751
1,indisag,5,10,3,9,120,100.87459112325332,0.7755
1,indisag,5,10,3,8,125,33.03005172885567,0.7686
1,indisag,5,10,3,8,130,32.724699357988264,0.768
1,indisag,5,10,3,8,135,32.28678266661831,0.7683
1,indisag,5,10,3,8,140,31.761991125690088,0.7675
1,indisag,5,10,3,8,145,31.31520353703465,0.767
1,indisag,5,10,3,7,150,11.104091811087667,0.7606
1,indisag,5,10,3,7,155,11.009432719980632,0.7593
1,indisag,5,10,3,7,160,10.972061321610006,0.7601
1,indisag,5,10,3,7,165,10.829015038887434,0.759
1,indisag,5,10,3,7,170,10.814674139147264,0.7589
1,indisag,5,10,3,7,175,10.74464766476374,0.7588
1,indisag,5,10,3,7,180,10.631259623924652,0.7582
1,indisag,5,10,3,6,185,4.239710089049975,0.7479
1,indisag,5,10,3,6,190,4.221859202930171,0.7474
1,indisag,5,10,3,6,195,4.209660357656352,0.7459
1,indisag,5,10,3,6,200,4.172364539521498,0.7475
1,indisag,5,10,3,6,205,4.159870627400268,0.7464
1,indisag,5,10,3,6,210,4.1506008924379625,0.7453
1,indisag,5,10,3,6,215,4.139863894064929,0.7442
1,indisag,5,10,3,6,220,4.114952503304582,0.7439
1,indisag,5,10,3,6,225,4.108970629407881,0.7425
1,indisag,5,10,3,6,230,4.098671933580159,0.7418
1,indisag,5,10,3,5,235,1.9209412739984222,0.7316
1,indisag,5,10,3,5,240,1.9281086376618424,0.7311
1,indisag,5,10,3,5,245,1.9246495126943228,0.7302
1,indisag,5,10,3,5,250,1.9191211681361837,0.7301
1,indisag,5,10,3,5,255,1.9219885210425094,0.7299
1,indisag,5,10,3,5,260,1.9299607816944724,0.7295
1,indisag,5,10,3,5,265,1.9234156860250475,0.7291
1,indisag,5,10,3,5,270,1.9210880217677897,0.7282
1,indisag,5,10,3,5,275,1.923599284156133,0.7278
1,indisag,5,10,3,5,280,1.9159206877173045,0.7279
1,indisag,5,10,3,5,285,1.9238348826754645,0.7269
1,indisag,5,10,3,5,290,1.9148700673213543,0.7266
1,indisag,5,10,3,5,295,1.9184558020415343,0.7264
1,indisag,5,10,3,5,300,1.9020309132531217,0.727
1,indisag,5,10,3,5,305,1.9077185146482103,0.7265
1,indisag,5,10,3,4,310,1.0639802564566063,0.715
1,indisag,5,10,3,4,315,1.0656858617024234,0.7148
1,indisag,5,10,3,4,320,1.071844154607402,0.7129
1,indisag,5,10,3,4,325,1.073093623977278,0.713
1,indisag,5,10,3,4,330,1.0695910032055473,0.7144
1,indisag,5,10,3,4,335,1.0710995992489367,0.7142
1,indisag,5,10,3,4,340,1.0786129609582082,0.7125
1,indisag,5,10,3,4,345,1.0846890352736005,0.7129
1,indisag,5,10,3,4,350,1.0835622283828346,0.7112
1,indisag,5,10,3,4,355,1.0803438284120432,0.7128
1,indisag,5,10,3,4,360,1.08447010862336,0.7121
1,indisag,5,10,3,4,365,1.0875170532411254,0.711
1,indisag,5,10,3,4,370,1.0820004882597618,0.7112
1,indisag,5,10,3,4,375,1.090311402807297,0.711
1,indisag,5,10,3,4,380,1.0917789894577659,0.7115
1,indisag,5,10,3,4,385,1.087939427673903,0.7105
1,indisag,5,10,3,4,390,1.095887221932541,0.7101
1,indisag,5,10,3,4,395,1.0930906417855173,0.7102
1,indisag,5,10,3,4,400,1.0914174641668661,0.71
1,indisag,5,10,3,4,405,1.0913743079916762,0.7096
1,indisag,5,10,3,4,410,1.0901986131371437,0.7104
1,indisag,5,10,3,3,415,0.6699392158325342,0.7048
1,indisag,5,10,3,3,420,0.6712782492173265,0.7044
1,indisag,5,10,3,4,425,1.1012249694698846,0.709
1,indisag,5,10,3,4,430,1.1054494406056357,0.7081
1,indisag,5,10,3,3,435,0.6781559449844082,0.7019
1,indisag,5,10,3,4,440,1.1023107631006746,0.7086
1,indisag,5,10,3,4,445,1.1030560233400515,0.7088
1,indisag,5,10,3,4,450,1.1095608911585488,0.708
1,indisag,5,10,3,4,455,1.1115036580899798,0.7081
1,indisag,5,10,3,4,460,1.1085835046052626,0.7086
1,indisag,5,10,3,4,465,1.1071661396555035,0.7091
1,indisag,5,10,3,4,470,1.1086297997740555,0.7088
1,indisag,5,10,3,4,475,1.1103685531631837,0.7083
1,indisag,5,10,3,4,480,1.115008244212444,0.7075
1,indisag,5,10,3,3,485,0.6861992226531591,0.7027
1,indisag,5,10,3,3,490,0.686230158760019,0.7022
1,indisag,5,10,3,3,495,0.6866194716015465,0.7021
1,indisag,5,10,3,3,500,0.6847006116816486,0.7028
1,indisag,5,10,3,3,505,0.6873794599325239,0.7017
1,indisag,5,10,3,3,510,0.6881102459797097,0.7024
1,indisag,5,10,3,3,515,0.6897903400398125,0.7013
1,indisag,5,10,3,3,520,0.6924439246473745,0.7013
1,indisag,5,10,3,3,525,0.6913764245447602,0.7017
1,indisag,5,10,3,3,530,0.6916140298880319,0.7027
1,indisag,5,10,3,3,535,0.6895070101842753,0.7034
1,indisag,5,10,3,3,540,0.6939423634900166,0.7019
1,indisag,5,10,3,3,545,0.6935002261495713,0.7027
1,indisag,5,10,3,3,550,0.6945689854079006,0.7014
1,indisag,5,10,3,3,555,0.6921255886734324,0.7025
1,indisag,5,10,3,3,560,0.6948501731902144,0.7011
1,indisag,5,10,3,3,565,0.6945605130165087,0.7011
1,indisag,5,10,3,3,570,0.6946336214519145,0.7013
1,indisag,5,10,3,3,575,0.6917533034623374,0.7042
1,indisag,5,10,3,3,580,0.6915714021122691,0.7038
1,indisag,5,10,3,3,585,0.6962167388184457,0.7017
1,indisag,5,10,3,3,590,0.6974991433329258,0.7024
1,indisag,5,10,3,3,595,0.6964259310533303,0.7012
1,indisag,5,10,3,3,600,0.6968316728369008,0.7012
1,indisag,5,10,3,3,605,0.69936122799108,0.7011
1,indisag,5,10,3,3,610,0.6976432258339265,0.702
1,indisag,5,10,3,3,615,0.6958549773782006,0.7023
1,indisag,5,10,3,3,620,0.6970685807399376,0.7021
1,indisag,5,10,3,3,625,0.7012803581834433,0.6996
1,indisag,5,10,3,3,630,0.7013320976938031,0.7008
1,indisag,5,10,3,3,635,0.7009490908605565,0.7013
1,indisag,5,10,3,3,640,0.7029765334780868,0.7002
1,indisag,5,10,3,3,645,0.7051615028346692,0.6995
1,indisag,5,10,3,3,650,0.7019579914163414,0.7022
1,indisag,5,10,3,3,655,0.7032372167675535,0.7018
1,indisag,5,10,3,3,660,0.7069201318301374,0.7009
1,indisag,5,10,3,3,665,0.7093965233577606,0.6999
1,indisag,5,10,3,3,670,0.7071872168052893,0.6998
1,indisag,5,10,3,3,675,0.709194990031157,0.6989
1,indisag,5,10,3,3,680,0.7079973816032016,0.6996
1,indisag,5,10,3,3,685,0.7079710402158128,0.7009
1,indisag,5,10,3,3,690,0.7090203285563974,0.699
1,indisag,5,10,3,3,695,0.7061462418493833,0.7004
1,indisag,5,10,3,3,700,0.7066067966106802,0.7009
1,indisag,5,10,3,3,705,0.7070629288463784,0.7008
1,indisag,5,10,3,3,710,0.7067583963160802,0.7007
1,indisag,5,10,3,3,715,0.7102833258484107,0.6994
1,indisag,5,10,3,3,720,0.710364794464334,0.6991
1,indisag,5,10,3,3,725,0.710486052654959,0.6989
1,indisag,5,10,3,3,730,0.7121449016890784,0.699
1,indisag,5,10,3,3,735,0.7101339981749003,0.6999
1,indisag,5,10,3,3,740,0.7101624757369911,0.7004
1,indisag,5,10,3,3,745,0.711917505235826,0.6997
1,indisag,5,10,3,3,750,0.7137279161103885,0.699
1,indisag,5,10,3,3,755,0.7125133576095949,0.6999
1,indisag,5,10,3,3,760,0.7152277627081324,0.697
1,indisag,5,10,3,3,765,0.7148012622838074,0.6983
1,indisag,5,10,3,3,770,0.7135351855268975,0.6991
1,indisag,5,10,3,3,775,0.7128411907115065,0.6996
1,indisag,5,10,3,3,780,0.7137802710039993,0.6994
1,indisag,5,10,3,3,785,0.7157247137688525,0.6974
1,indisag,5,10,3,3,790,0.7077753024717061,0.7012
1,indisag,5,10,3,3,795,0.7095431549426182,0.7009
1,indisag,5,10,3,3,800,0.7142986560764727,0.6978
1,indisag,5,10,3,3,805,0.7106507855434262,0.7004
1,indisag,5,10,3,3,810,0.7113592094319154,0.6995
1,indisag,5,10,3,2,815,0.4543506034833759,0.6951
1,indisag,5,10,3,3,820,0.7156380892321716,0.6978
1,indisag,5,10,3,3,825,0.7150693996806585,0.6991
1,indisag,5,10,3,2,830,0.454212854063477,0.6966
1,indisag,5,10,3,3,835,0.7145047664349518,0.7
1,indisag,5,10,3,2,840,0.4533103435329393,0.6988
1,indisag,5,10,3,2,845,0.45454793390062953,0.6961
1,indisag,5,10,3,2,850,0.45572925566960903,0.6944
1,indisag,5,10,3,2,855,0.4552127353584202,0.6976
1,indisag,5,10,3,2,860,0.4570504555834049,0.6937
1,indisag,5,10,3,2,865,0.4578011252634921,0.6933
1,indisag,5,10,3,3,870,0.7194466984355669,0.6979
1,indisag,5,10,3,2,875,0.4552841895695949,0.6965
1,indisag,5,10,3,2,880,0.4538785693502719,0.6983
1,indisag,5,10,3,2,885,0.456031587541052,0.6951
1,indisag,5,10,3,2,890,0.4536405671098337,0.7005
1,indisag,5,10,3,2,895,0.4537454254804242,0.7011
1,indisag,5,10,3,2,900,0.4538805111553575,0.7007
1,indisag,5,10,3,2,905,0.4557402114911582,0.6997
1,indisag,5,10,3,2,910,0.4554847591175812,0.6998
1,indisag,5,10,3,2,915,0.45751402278087655,0.6955
1,indisag,5,10,3,2,920,0.45571229836321847,0.6992
1,indisag,5,10,3,2,925,0.4554774684822793,0.7002
1,indisag,5,10,3,2,930,0.45645558176385803,0.6961
1,indisag,5,10,3,2,935,0.4559105178186133,0.6967
1,indisag,5,10,3,2,940,0.4550297700194575,0.6986
1,indisag,5,10,3,2,945,0.45443977164264165,0.6998
1,indisag,5,10,3,2,950,0.45432368501749176,0.6996
1,indisag,5,10,3,2,955,0.4550977866874713,0.6974
1,indisag,5,10,3,2,960,0.45439735829907324,0.6971
1,indisag,5,10,3,2,965,0.45560587008781694,0.6955
1,indisag,5,10,3,2,970,0.4558070254487562,0.6955
1,indisag,5,10,3,2,975,0.4563390273768286,0.6959
1,indisag,5,10,3,2,980,0.4550856389090718,0.6988
1,indisag,5,10,3,2,985,0.4546572960071555,0.6996
1,indisag,5,10,3,2,990,0.4552952729413447,0.6986
1,indisag,5,10,3,2,995,0.4560385669790379,0.6973
1,indisag,5,10,3,2,1000,0.45478117355324027,0.6994
