case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,klag,5,10,3,2,925,1.498713721040281,0.713
1,klag,5,10,3,2,930,1.5093434373179395,0.7102
1,klag,5,10,3,2,935,1.506246305186237,0.7114
1,klag,5,10,3,2,940,1.4988608421378609,0.7122
1,klag,5,10,3,2,945,1.4959061665694475,0.7128
1,klag,5,10,3,2,950,1.4918514697839116,0.7133
1,klag,5,10,3,2,955,1.495751882572721,0.7124
1,klag,5,10,3,2,960,1.4954183426584635,0.7118
1,klag,5,10,3,2,965,1.5046911710135138,0.7111
1,klag,5,10,3,2,970,1.5083779806597581,0.7106
1,klag,5,10,3,2,975,1.5066304921741889,0.7093
1,klag,5,10,3,2,980,1.4948687946668202,0.7125
1,klag,5,10,3,2,985,1.4908351545476086,0.7126
1,klag,5,10,3,2,990,1.4957483561612546,0.7125
1,klag,5,10,3,2,995,1.503258295408695,0.7101
1,klag,5,10,3,2,1000,1.4893018228565553,0.713
