case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,jsag,5,10,3,2,950,27.32988712928745,0.8729
1,jsag,5,10,3,2,955,27.480228318658682,0.874
1,jsag,5,10,3,2,960,27.494764394957276,0.8735
1,jsag,5,10,3,2,965,27.54529361635226,0.8745
1,jsag,5,10,3,2,970,27.385856042581043,0.8741
1,jsag,5,10,3,2,975,27.361972379743726,0.8736
1,jsag,5,10,3,2,980,27.364392092487606,0.8744
1,jsag,5,10,3,2,985,27.4098360236855,0.8745
1,jsag,5,10,3,2,990,27.431915615730034,0.8753
1,jsag,5,10,3,2,995,27.389886404776185,0.8741
1,jsag,5,10,3,2,1000,27.232951791120364,0.8741
