case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,jsag,5,10,3,30,5,4.20014047494017e+78,0.8338
1,jsag,5,10,3,29,10,1.032081675252785e+76,0.8395
1,jsag,5,10,3,26,15,4.1336714888974926e+67,0.8435
1,jsag,5,10,3,23,20,1.494215416688741e+59,0.8457
1,jsag,5,10,3,21,25,3.4254532403276507e+53,0.8452
1,jsag,5,10,3,19,30,8.0352284110857e+47,0.845
1,jsag,5,10,3,19,35,7.39187510143921e+47,0.846
1,jsag,5,10,3,4,40,1341981.0890614172,0.8285
1,jsag,5,10,3,12,45,2.027004843314033e+28,0.8435
1,jsag,5,10,3,12,50,1.9575052926851325e+28,0.8423
1,jsag,5,10,3,10,55,5.493583334394325e+22,0.842
1,jsag,5,10,3,10,60,5.338277385589792e+22,0.8419
1,jsag,5,10,3,10,65,5.1423311830191606e+22,0.8433
1,jsag,5,10,3,11,70,2.7332595182124658e+25,0.845
1,jsag,5,10,3,11,75,2.5715462161947383e+25,0.8454
1,jsag,5,10,3,11,80,2.3792351265111792e+25,0.8457
1,jsag,5,10,3,11,85,2.209756078789996e+25,0.846
1,jsag,5,10,3,10,90,3.851319687547626e+22,0.8455
1,jsag,5,10,3,10,95,3.5820890050130912e+22,0.8457
1,jsag,5,10,3,9,100,6.474222504922333e+19,0.8446
1,jsag,5,10,3,9,105,6.117007398861092e+19,0.8442
1,jsag,5,10,3,9,110,5.790220944965914e+19,0.8435
1,jsag,5,10,3,9,115,5.426180292956987e+19,0.8439
1,jsag,5,10,3,9,120,5.147282772872954e+19,0.8432
1,jsag,5,10,3,8,125,9.950852987117254e+16,0.8418
1,jsag,5,10,3,8,130,9.393778536526946e+16,0.8425
1,jsag,5,10,3,8,135,8.995787735090669e+16,0.8419
1,jsag,5,10,3,8,140,8.474609750343506e+16,0.8424
1,jsag,5,10,3,7,145,175357281361204.7,0.8419
1,jsag,5,10,3,7,150,166696302238093.44,0.8416
1,jsag,5,10,3,5,155,826613380.4773132,0.8386
