case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,disag,5,10,3,36,5,1.5113064812822262e+17,0.8282
1,disag,5,10,3,28,10,4907216820248.074,0.8317
1,disag,5,10,3,21,15,482978749.4457146,0.8335
1,disag,5,10,3,22,20,2129988097.7177494,0.8354
1,disag,5,10,3,19,25,40944187.572831556,0.8361
1,disag,5,10,3,19,30,42663495.00135465,0.8373
1,disag,5,10,3,18,35,11523770.67489089,0.838
1,disag,5,10,3,17,40,3101610.1210520985,0.8388
1,disag,5,10,3,16,45,829183.974822598,0.8393
1,disag,5,10,3,15,50,223060.34983116784,0.8397
1,disag,5,10,3,13,55,16709.8717569777,0.8392
1,disag,5,10,3,13,60,16575.02266745936,0.839
1,disag,5,10,3,12,65,4575.959813287711,0.8386
1,disag,5,10,3,12,70,4528.477032302291,0.8381
1,disag,5,10,3,10,75,360.4567730339596,0.8371
1,disag,5,10,3,10,80,356.25943599672064,0.8366
1,disag,5,10,3,11,85,1224.2377824436692,0.8367
1,disag,5,10,3,10,90,349.3466066613097,0.8364
1,disag,5,10,3,10,95,343.373924631022,0.8364
1,disag,5,10,3,8,100,30.309766476840792,0.8345
1,disag,5,10,3,9,105,98.97747016698418,0.8349
1,disag,5,10,3,9,110,98.02092288810124,0.835
1,disag,5,10,3,9,115,96.51790245099755,0.8348
1,disag,5,10,3,8,120,29.44118786023588,0.8345
1,disag,5,10,3,8,125,29.33069872886387,0.8336
1,disag,5,10,3,8,130,28.81699455042821,0.8339
1,disag,5,10,3,8,135,28.59700683848942,0.8344
1,disag,5,10,3,8,140,27.95939351584741,0.834
1,disag,5,10,3,7,145,9.179825664166522,0.8318
1,disag,5,10,3,7,150,9.061828508230626,0.8326
1,disag,5,10,3,7,155,8.99794512799767,0.8326
1,disag,5,10,3,7,160,8.889464213173945,0.833
1,disag,5,10,3,7,165,8.79250841503719,0.8323
1,disag,5,10,3,7,170,8.6981858349541,0.8325
1,disag,5,10,3,7,175,8.61401205220362,0.8332
1,disag,5,10,3,6,180,3.0921047467637033,0.8316
1,disag,5,10,3,6,185,3.0889864613586404,0.8307
1,disag,5,10,3,6,190,3.0809391316603296,0.8314
1,disag,5,10,3,6,195,3.0590847383234,0.8313
1,disag,5,10,3,6,200,3.0285507100216282,0.8314
1,disag,5,10,3,6,205,3.0120330144670673,0.8315
1,disag,5,10,3,6,210,2.9922161432381236,0.8318
1,disag,5,10,3,6,215,2.9849432951629615,0.831
1,disag,5,10,3,6,220,2.952481366723264,0.832
1,disag,5,10,3,5,225,1.2393787537781615,0.8298
1,disag,5,10,3,5,230,1.2268648724986606,0.8304
1,disag,5,10,3,5,235,1.2387141643354016,0.8297
1,disag,5,10,3,5,240,1.228868062818359,0.8299
1,disag,5,10,3,5,245,1.2257155334883827,0.83
1,disag,5,10,3,5,250,1.2283951103387514,0.8292
1,disag,5,10,3,5,255,1.2190560779656412,0.8299
1,disag,5,10,3,5,260,1.2251841124178124,0.8297
1,disag,5,10,3,5,265,1.2061970949755447,0.8306
1,disag,5,10,3,5,270,1.2158832659533787,0.83
1,disag,5,10,3,5,275,1.2074535310677317,0.8305
1,disag,5,10,3,5,280,1.201751253519506,0.8312
1,disag,5,10,3,5,285,1.20308175005125,0.8305
1,disag,5,10,3,5,290,1.1998717015486797,0.8301
1,disag,5,10,3,5,295,1.2081095900777528,0.8299
1,disag,5,10,3,5,300,1.1983387606064364,0.8306
1,disag,5,10,3,5,305,1.182802511358565,0.8311
1,disag,5,10,3,4,310,0.6170095184260607,0.8304
1,disag,5,10,3,4,315,0.617352893462296,0.8302
1,disag,5,10,3,4,320,0.6167837183997795,0.8302
1,disag,5,10,3,4,325,0.6100631723315583,0.8295
1,disag,5,10,3,4,330,0.615729269356968,0.8296
1,disag,5,10,3,4,335,0.6095342973854172,0.8295
1,disag,5,10,3,4,340,0.6147116567357633,0.8298
1,disag,5,10,3,4,345,0.6194969530230023,0.8295
1,disag,5,10,3,4,350,0.6121450282312583,0.83
1,disag,5,10,3,4,355,0.6207518507015453,0.8299
1,disag,5,10,3,4,360,0.618479865663085,0.8294
1,disag,5,10,3,4,365,0.6170042745829049,0.8298
1,disag,5,10,3,4,370,0.615695606786237,0.8299
1,disag,5,10,3,4,375,0.6187838160967886,0.8294
1,disag,5,10,3,4,380,0.6174944900598056,0.8294
1,disag,5,10,3,4,385,0.6196632163307834,0.8295
1,disag,5,10,3,4,390,0.6177477773242079,0.8296
1,disag,5,10,3,4,395,0.6187261207070132,0.8295
1,disag,5,10,3,4,400,0.6192083554045691,0.8298
1,disag,5,10,3,4,405,0.6191481295546226,0.8296
1,disag,5,10,3,4,410,0.6236229912699192,0.8291
1,disag,5,10,3,4,415,0.6217855477123506,0.8297
1,disag,5,10,3,4,420,0.6198615260049937,0.8299
1,disag,5,10,3,4,425,0.6193090357646657,0.8291
1,disag,5,10,3,3,430,0.3731117205907621,0.8282
1,disag,5,10,3,3,435,0.37798882091041175,0.8277
1,disag,5,10,3,3,440,0.3742505108938766,0.8275
1,disag,5,10,3,3,445,0.36881057473564904,0.8276
1,disag,5,10,3,3,450,0.37441499290131064,0.8279
1,disag,5,10,3,3,455,0.37368813356748587,0.828
1,disag,5,10,3,3,460,0.3727631815225859,0.8282
1,disag,5,10,3,3,465,0.37770019071303335,0.8289
1,disag,5,10,3,3,470,0.3783061760312862,0.8285
1,disag,5,10,3,3,475,0.37553658474398527,0.8284
1,disag,5,10,3,3,480,0.3737217017743845,0.8276
1,disag,5,10,3,3,485,0.37258476903278065,0.827
1,disag,5,10,3,3,490,0.3773916603198057,0.829
1,disag,5,10,3,3,495,0.3780539735840357,0.8287
1,disag,5,10,3,3,500,0.3780304514894939,0.8283
1,disag,5,10,3,3,505,0.3742932597681678,0.8278
1,disag,5,10,3,3,510,0.37649555697094805,0.8283
1,disag,5,10,3,3,515,0.37826973628833505,0.8282
1,disag,5,10,3,3,520,0.37838904458065176,0.8286
1,disag,5,10,3,3,525,0.3777738000133089,0.8289
1,disag,5,10,3,3,530,0.37692225511731653,0.8286
1,disag,5,10,3,3,535,0.3767767449380504,0.8281
1,disag,5,10,3,3,540,0.3796192266736873,0.829
1,disag,5,10,3,3,545,0.3794818963951423,0.8285
1,disag,5,10,3,3,550,0.38361671353646903,0.8296
1,disag,5,10,3,3,555,0.38149040215509017,0.829
1,disag,5,10,3,3,560,0.38226779147223183,0.8289
1,disag,5,10,3,3,565,0.38391249150766066,0.8285
1,disag,5,10,3,3,570,0.3835634542959121,0.8286
1,disag,5,10,3,3,575,0.37871296851406977,0.8272
1,disag,5,10,3,3,580,0.37858534757203777,0.8273
1,disag,5,10,3,3,585,0.3805787921374626,0.8282
1,disag,5,10,3,3,590,0.38741530643367006,0.8276
1,disag,5,10,3,3,595,0.3812109274236175,0.8285
1,disag,5,10,3,3,600,0.383542983126746,0.828
1,disag,5,10,3,3,605,0.38519882450158255,0.8288
1,disag,5,10,3,3,610,0.38092171555144944,0.8281
1,disag,5,10,3,3,615,0.3839952328414853,0.8287
1,disag,5,10,3,3,620,0.3845548926160477,0.8292
1,disag,5,10,3,3,625,0.38587353547037045,0.8289
1,disag,5,10,3,3,630,0.38235642923397833,0.8282
1,disag,5,10,3,3,635,0.3809240448812663,0.828
1,disag,5,10,3,3,640,0.38227011597507937,0.8283
1,disag,5,10,3,3,645,0.3869197059128103,0.8284
1,disag,5,10,3,3,650,0.38905625822400475,0.8281
1,disag,5,10,3,3,655,0.38381426949409275,0.8285
1,disag,5,10,3,3,660,0.38366442531057954,0.8284
1,disag,5,10,3,3,665,0.38243733960161785,0.8288
1,disag,5,10,3,3,670,0.38193997545846187,0.8284
1,disag,5,10,3,3,675,0.3836163788075436,0.8284
1,disag,5,10,3,3,680,0.3840162339963901,0.8283
1,disag,5,10,3,3,685,0.3831380821910601,0.8284
1,disag,5,10,3,3,690,0.38621268498100125,0.8284
1,disag,5,10,3,3,695,0.3855511627109686,0.8289
1,disag,5,10,3,3,700,0.38020005293725934,0.8283
1,disag,5,10,3,3,705,0.3842029807749725,0.8283
1,disag,5,10,3,3,710,0.3847140379166097,0.8289
1,disag,5,10,3,3,715,0.38300632431313175,0.8278
1,disag,5,10,3,3,720,0.3862027673014779,0.8281
1,disag,5,10,3,3,725,0.3856008106131633,0.8284
1,disag,5,10,3,3,730,0.3882999759639777,0.8285
1,disag,5,10,3,3,735,0.3868085503491969,0.8285
1,disag,5,10,3,3,740,0.3867317734667259,0.8286
1,disag,5,10,3,3,745,0.3834314327555896,0.8276
1,disag,5,10,3,3,750,0.38884180630649984,0.828
1,disag,5,10,3,3,755,0.38772781074518214,0.8286
1,disag,5,10,3,3,760,0.3885579975274573,0.8283
1,disag,5,10,3,3,765,0.3881876788397149,0.8281
1,disag,5,10,3,3,770,0.38920984231475647,0.8285
1,disag,5,10,3,3,775,0.3879856023192784,0.8283
1,disag,5,10,3,3,780,0.3892752539290184,0.8287
1,disag,5,10,3,3,785,0.3858470743992922,0.8282
1,disag,5,10,3,3,790,0.38547718958814864,0.828
1,disag,5,10,3,3,795,0.38489477145366224,0.8283
1,disag,5,10,3,2,800,0.27745579834188544,0.8277
1,disag,5,10,3,2,805,0.2781930298246639,0.8266
1,disag,5,10,3,3,810,0.39024018330983595,0.8282
1,disag,5,10,3,3,815,0.38861612937523815,0.8286
1,disag,5,10,3,2,820,0.2769309575313843,0.8274
1,disag,5,10,3,3,825,0.385825669850814,0.8274
1,disag,5,10,3,2,830,0.276130648510983,0.8273
1,disag,5,10,3,3,835,0.3863087180214736,0.8279
1,disag,5,10,3,3,840,0.38774892293613594,0.828
1,disag,5,10,3,2,845,0.2780500314740381,0.8272
1,disag,5,10,3,2,850,0.277552882715691,0.8278
1,disag,5,10,3,2,855,0.27690838666608086,0.8273
1,disag,5,10,3,2,860,0.27631592374828334,0.828
1,disag,5,10,3,2,865,0.27751823229818917,0.8275
1,disag,5,10,3,2,870,0.27926793267956146,0.8261
1,disag,5,10,3,2,875,0.278699780461342,0.8274
1,disag,5,10,3,2,880,0.27754946096108934,0.827
1,disag,5,10,3,2,885,0.27681600661746203,0.8271
1,disag,5,10,3,2,890,0.27656474367177375,0.8272
1,disag,5,10,3,2,895,0.27706967877866523,0.828
1,disag,5,10,3,2,900,0.27751388449401965,0.8275
1,disag,5,10,3,2,905,0.27658610944337914,0.8275
1,disag,5,10,3,2,910,0.2773202496986175,0.8284
1,disag,5,10,3,2,915,0.27640289926020867,0.8277
1,disag,5,10,3,2,920,0.27650384610283735,0.828
1,disag,5,10,3,2,925,0.27684004034610044,0.8286
1,disag,5,10,3,2,930,0.27883031646858675,0.8267
1,disag,5,10,3,2,935,0.27748169078470786,0.8283
1,disag,5,10,3,2,940,0.27806253866895037,0.8284
1,disag,5,10,3,2,945,0.278314879390622,0.828
1,disag,5,10,3,2,950,0.27669472213959106,0.8289
1,disag,5,10,3,2,955,0.2753054391072231,0.828
1,disag,5,10,3,2,960,0.2769761020701189,0.8286
1,disag,5,10,3,2,965,0.27678545588122694,0.8275
1,disag,5,10,3,2,970,0.27614326994863075,0.8273
1,disag,5,10,3,2,975,0.2762821004257533,0.8277
1,disag,5,10,3,2,980,0.2769404375368914,0.828
1,disag,5,10,3,2,985,0.27710869863497767,0.8279
1,disag,5,10,3,2,990,0.27794025726588645,0.8277
1,disag,5,10,3,2,995,0.2784776718240192,0.8279
1,disag,5,10,3,2,1000,0.27829453602185994,0.8277
