case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,jsag,5,10,3,3,530,3485.779282299091,0.7652
1,jsag,5,10,3,3,535,3443.7695192601723,0.7665
1,jsag,5,10,3,3,540,3400.616949935529,0.7664
1,jsag,5,10,3,3,545,3360.3691050681523,0.7654
1,jsag,5,10,3,3,550,3318.5854187826344,0.7659
1,jsag,5,10,3,3,555,3275.3308006175885,0.7659
1,jsag,5,10,3,3,560,3248.3349736583123,0.7659
1,jsag,5,10,3,3,565,3215.9228638957156,0.7652
1,jsag,5,10,3,3,570,3181.8435629986107,0.7661
1,jsag,5,10,3,3,575,3161.22900160094,0.7662
1,jsag,5,10,3,3,580,3116.4266225522583,0.7655
1,jsag,5,10,3,3,585,3089.4624396804297,0.7655
1,jsag,5,10,3,3,590,3068.327461022164,0.766
1,jsag,5,10,3,3,595,3029.3141910058894,0.7667
1,jsag,5,10,3,3,600,2995.39330720733,0.7664
1,jsag,5,10,3,3,605,2977.060335751514,0.7662
1,jsag,5,10,3,3,610,2940.3514366199734,0.7656
1,jsag,5,10,3,3,615,2896.7988821595186,0.7661
1,jsag,5,10,3,3,620,2870.0055440219876,0.7659
1,jsag,5,10,3,3,625,2843.7630145197477,0.766
1,jsag,5,10,3,2,630,32.51271559172343,0.7267
1,jsag,5,10,3,2,635,32.69867853580253,0.7266
1,jsag,5,10,3,3,640,2760.143765486414,0.7653
1,jsag,5,10,3,3,645,2727.057096279572,0.7656
1,jsag,5,10,3,3,650,2702.536039880121,0.7658
1,jsag,5,10,3,3,655,2678.632701081764,0.765
1,jsag,5,10,3,3,660,2643.549340402394,0.7643
1,jsag,5,10,3,3,665,2630.763714782498,0.7641
1,jsag,5,10,3,2,670,33.01243635961823,0.7266
1,jsag,5,10,3,2,675,32.902699116110625,0.7281
1,jsag,5,10,3,3,680,2541.572399968907,0.7651
1,jsag,5,10,3,2,685,33.384572388546005,0.7275
1,jsag,5,10,3,2,690,33.43425768984538,0.7285
1,jsag,5,10,3,2,695,33.131821178172274,0.7279
1,jsag,5,10,3,3,700,2445.3426411894025,0.7657
1,jsag,5,10,3,2,705,33.22608752639895,0.7281
1,jsag,5,10,3,2,710,33.27346151255692,0.7271
1,jsag,5,10,3,2,715,33.56384848138127,0.7268
1,jsag,5,10,3,2,720,33.53964938790786,0.7264
1,jsag,5,10,3,2,725,33.39191939903061,0.7272
1,jsag,5,10,3,2,730,33.69533673155049,0.7263
1,jsag,5,10,3,2,735,33.47551755847604,0.7266
1,jsag,5,10,3,2,740,33.36004005440924,0.7268
1,jsag,5,10,3,2,745,33.55637326764995,0.7274
1,jsag,5,10,3,2,750,33.85878219447889,0.7269
1,jsag,5,10,3,2,755,33.53972728994549,0.7275
1,jsag,5,10,3,2,760,33.67520958459252,0.7269
1,jsag,5,10,3,2,765,34.05753006412655,0.7268
1,jsag,5,10,3,2,770,33.963644409700294,0.727
1,jsag,5,10,3,2,775,33.97503019318482,0.7272
1,jsag,5,10,3,2,780,34.094951387329935,0.7282
1,jsag,5,10,3,2,785,34.07989143087999,0.7283
1,jsag,5,10,3,2,790,33.53548032489954,0.7295
1,jsag,5,10,3,2,795,33.50141143566739,0.7287
1,jsag,5,10,3,2,800,33.75782656253849,0.7271
1,jsag,5,10,3,2,805,33.764980725514576,0.726
1,jsag,5,10,3,2,810,33.699364016591986,0.7266
1,jsag,5,10,3,2,815,34.118910429563186,0.7258
1,jsag,5,10,3,2,820,34.27251525868351,0.7257
1,jsag,5,10,3,2,825,34.24079065024717,0.7269
1,jsag,5,10,3,2,830,34.163193500841025,0.7262
1,jsag,5,10,3,2,835,34.09167321318262,0.7263
1,jsag,5,10,3,2,840,33.89814565613462,0.7271
1,jsag,5,10,3,2,845,34.123316959498254,0.7266
1,jsag,5,10,3,2,850,34.47914803300202,0.7255
1,jsag,5,10,3,2,855,34.349070629339685,0.7256
1,jsag,5,10,3,2,860,34.768697254131354,0.7251
1,jsag,5,10,3,2,865,34.987721426524764,0.7256
1,jsag,5,10,3,2,870,34.71872824101367,0.7267
1,jsag,5,10,3,2,875,34.45177533240144,0.7266
1,jsag,5,10,3,2,880,34.139217907218416,0.7268
1,jsag,5,10,3,2,885,34.58893209264585,0.7273
1,jsag,5,10,3,2,890,34.137898133955666,0.7275
1,jsag,5,10,3,2,895,34.227249212449706,0.7276
1,jsag,5,10,3,2,900,34.18506418324796,0.7276
1,jsag,5,10,3,2,905,34.57811797244835,0.726
1,jsag,5,10,3,2,910,34.56462991217451,0.7273
1,jsag,5,10,3,2,915,35.20739870205517,0.7267
1,jsag,5,10,3,2,920,34.67062010281862,0.7265
1,jsag,5,10,3,2,925,34.582161084372586,0.7265
1,jsag,5,10,3,2,930,34.90723131519937,0.7265
1,jsag,5,10,3,2,935,34.8348865770293,0.7269
1,jsag,5,10,3,2,940,34.64768868598358,0.7265
1,jsag,5,10,3,2,945,34.58214686083832,0.7273
1,jsag,5,10,3,2,950,34.43540419272692,0.7271
1,jsag,5,10,3,2,955,34.481442563143496,0.7267
1,jsag,5,10,3,2,960,34.52241014248265,0.7288
1,jsag,5,10,3,2,965,34.785493456650535,0.7282
1,jsag,5,10,3,2,970,34.93882895745871,0.7289
1,jsag,5,10,3,2,975,34.86170096835166,0.7269
1,jsag,5,10,3,2,980,34.53257195738,0.7261
1,jsag,5,10,3,2,985,34.425479411226874,0.728
1,jsag,5,10,3,2,990,34.53590313613194,0.7267
1,jsag,5,10,3,2,995,34.748071369442975,0.7255
1,jsag,5,10,3,2,1000,34.30326619878337,0.7281
