case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,avg,5,10,3,6,210,1.5922258236153968,0.8569
1,avg,5,10,3,6,215,1.579880473659836,0.8570333333333333
1,avg,5,10,3,6,220,1.5653818137774396,0.8567166666666667
1,avg,5,10,3,6,225,1.5580191337974538,0.85705
1,avg,5,10,3,6,230,1.5448923353604749,0.8570333333333333
1,avg,5,10,3,5,235,0.7071323547769457,0.8535666666666667
1,avg,5,10,3,5,240,0.7104470121840549,0.8529166666666667
1,avg,5,10,3,5,245,0.7054483412254366,0.8532166666666666
1,avg,5,10,3,5,250,0.7040688112508169,0.8531333333333333
1,avg,5,10,3,5,255,0.7039156365566634,0.8529833333333333
1,avg,5,10,3,5,260,0.7032793296312977,0.8529
1,avg,5,10,3,5,265,0.7002339507390704,0.8531833333333333
1,avg,5,10,3,5,270,0.702224028105702,0.8528833333333333
1,avg,5,10,3,5,275,0.6982080745528798,0.8527666666666667
1,avg,5,10,3,5,280,0.6946141346872381,0.8529
1,avg,5,10,3,5,285,0.6982475491318171,0.8528
1,avg,5,10,3,5,290,0.6943338178550829,0.8526833333333333
1,avg,5,10,3,5,295,0.6927460402962464,0.8529333333333333
1,avg,5,10,3,5,300,0.6946106998604229,0.8527833333333333
1,avg,5,10,3,5,305,0.6889189511641416,0.8527166666666667
1,avg,5,10,3,5,310,0.6886826410818345,0.8528166666666667
1,avg,5,10,3,5,315,0.6854783791343627,0.8527666666666667
1,avg,5,10,3,4,320,0.4014855337604012,0.8478166666666667
1,avg,5,10,3,4,325,0.40134122338294187,0.84835
1,avg,5,10,3,4,330,0.400029255638214,0.8477333333333333
1,avg,5,10,3,4,335,0.4033642897323598,0.8476666666666667
1,avg,5,10,3,4,340,0.40412261186777987,0.8477166666666667
1,avg,5,10,3,4,345,0.4040586442354831,0.8476166666666667
1,avg,5,10,3,4,350,0.4027971905623802,0.8478333333333333
1,avg,5,10,3,4,355,0.4047020591284153,0.8476833333333333
1,avg,5,10,3,4,360,0.4057738720552777,0.8476
1,avg,5,10,3,4,365,0.40321980217746467,0.8475166666666667
1,avg,5,10,3,4,370,0.40212873969548474,0.8476166666666667
1,avg,5,10,3,4,375,0.4053344027264895,0.8479833333333333
1,avg,5,10,3,4,380,0.40769335825181263,0.8475333333333334
1,avg,5,10,3,4,385,0.40748098044116576,0.84685
1,avg,5,10,3,4,390,0.40585445219168403,0.8469666666666666
1,avg,5,10,3,4,395,0.40894165931356313,0.8470333333333333
1,avg,5,10,3,4,400,0.40690452584340076,0.8468166666666667
1,avg,5,10,3,4,405,0.40819532798964114,0.8469
1,avg,5,10,3,4,410,0.408299236450048,0.8470666666666666
1,avg,5,10,3,4,415,0.4107399247846909,0.84685
1,avg,5,10,3,3,420,0.2832805423304032,0.8426833333333333
1,avg,5,10,3,3,425,0.28235278344577874,0.84265
1,avg,5,10,3,4,430,0.4041817739818893,0.84755
1,avg,5,10,3,3,435,0.28388295187821516,0.8426333333333333
1,avg,5,10,3,3,440,0.28459317595225675,0.8424833333333334
1,avg,5,10,3,3,445,0.28642168387066813,0.8412833333333334
1,avg,5,10,3,3,450,0.28662428841935933,0.8411333333333333
1,avg,5,10,3,3,455,0.28571337752346965,0.8421
1,avg,5,10,3,3,460,0.2850986626009655,0.8426166666666667
1,avg,5,10,3,3,465,0.28563786633410904,0.8425166666666667
1,avg,5,10,3,3,470,0.28717628021359365,0.8422333333333333
1,avg,5,10,3,3,475,0.2870401731542127,0.8422333333333333
1,avg,5,10,3,3,480,0.28771950280014824,0.8420333333333333
1,avg,5,10,3,3,485,0.28699272486224797,0.84165
1,avg,5,10,3,3,490,0.2878278777443689,0.8423166666666667
1,avg,5,10,3,3,495,0.28769372277606575,0.84215
1,avg,5,10,3,3,500,0.28716289506029263,0.8419833333333333
1,avg,5,10,3,3,505,0.2877422332157722,0.84205
1,avg,5,10,3,3,510,0.2882492982321543,0.8418
1,avg,5,10,3,3,515,0.2891433118434359,0.8419166666666666
1,avg,5,10,3,3,520,0.28970832348414416,0.8413833333333334
1,avg,5,10,3,3,525,0.2880681004423601,0.8422833333333334
1,avg,5,10,3,3,530,0.2889449114862997,0.8419166666666666
1,avg,5,10,3,3,535,0.28862939457754444,0.84245
1,avg,5,10,3,3,540,0.29032560000505186,0.8415166666666667
1,avg,5,10,3,3,545,0.2900352838081066,0.8412333333333334
1,avg,5,10,3,3,550,0.2899157657181857,0.8414666666666667
1,avg,5,10,3,3,555,0.2900366243201593,0.8417833333333333
1,avg,5,10,3,3,560,0.2905741867887477,0.8418
1,avg,5,10,3,3,565,0.29318082322410427,0.8403333333333334
1,avg,5,10,3,3,570,0.2941155885640188,0.8402833333333334
1,avg,5,10,3,3,575,0.29250122528323624,0.8410833333333333
1,avg,5,10,3,3,580,0.2932042133050872,0.8403833333333334
1,avg,5,10,3,3,585,0.2917417096660723,0.8411666666666666
1,avg,5,10,3,3,590,0.2927108231699881,0.8414
1,avg,5,10,3,3,595,0.2932054423269531,0.8411166666666666
1,avg,5,10,3,3,600,0.29389630147938683,0.8406666666666667
1,avg,5,10,3,3,605,0.29404370110255484,0.8405
1,avg,5,10,3,3,610,0.2919512372624144,0.8413166666666667
1,avg,5,10,3,3,615,0.29329073773890535,0.8412
1,avg,5,10,3,3,620,0.2931530852474195,0.8410833333333333
1,avg,5,10,3,3,625,0.29379374247335155,0.8408166666666667
1,avg,5,10,3,3,630,0.2924167384721999,0.8417666666666667
1,avg,5,10,3,3,635,0.29306139044962626,0.8416333333333333
1,avg,5,10,3,3,640,0.2911775097622796,0.8424333333333334
1,avg,5,10,3,3,645,0.29041087690887507,0.84285
1,avg,5,10,3,3,650,0.2920105147259959,0.8430166666666666
1,avg,5,10,3,3,655,0.29025637391327386,0.84205
1,avg,5,10,3,3,660,0.2920462332431274,0.8419333333333333
1,avg,5,10,3,3,665,0.297200502887116,0.8404833333333334
1,avg,5,10,3,3,670,0.2949456526803861,0.84125
1,avg,5,10,3,3,675,0.29460548377045176,0.8416833333333333
1,avg,5,10,3,3,680,0.2922455147738937,0.8429
1,avg,5,10,3,3,685,0.2935022533788044,0.84255
1,avg,5,10,3,3,690,0.29306943256561535,0.8425666666666667
1,avg,5,10,3,3,695,0.291652111830473,0.8429166666666666
