case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,fedjs,5,10,3,32,5,1.4132559825422749e+46,0.8376
1,fedjs,5,10,3,28,10,8.500997558327265e+39,0.8446
1,fedjs,5,10,3,25,15,1.636827124657322e+35,0.8483
1,fedjs,5,10,3,23,20,1.1266747900160073e+32,0.8505
1,fedjs,5,10,3,20,25,1.9340688527016608e+27,0.852
1,fedjs,5,10,3,19,30,4.9638026962956065e+25,0.8541
1,fedjs,5,10,3,19,35,4.636658002281304e+25,0.8562
1,fedjs,5,10,3,16,40,8.582215221704361e+20,0.8534
1,fedjs,5,10,3,14,45,6.066872259338349e+17,0.8538
1,fedjs,5,10,3,14,50,5.792548425466227e+17,0.8558
1,fedjs,5,10,3,14,55,5.481823651891163e+17,0.8564
1,fedjs,5,10,3,12,60,420889176239132.0,0.8549
1,fedjs,5,10,3,12,65,398959510585358.1,0.8554
1,fedjs,5,10,3,11,70,11033746495788.084,0.8548
1,fedjs,5,10,3,11,75,10430048093589.307,0.8567
1,fedjs,5,10,3,10,80,294396281733.25934,0.8556
1,fedjs,5,10,3,10,85,280557812346.46027,0.8571
1,fedjs,5,10,3,10,90,265642500212.61646,0.8579
1,fedjs,5,10,3,9,95,7850846326.8462105,0.8565
1,fedjs,5,10,3,9,100,7447641478.783643,0.8572
1,fedjs,5,10,3,9,105,7110412011.623547,0.8575
1,fedjs,5,10,3,9,110,6811596069.804568,0.8581
1,fedjs,5,10,3,9,115,6496072557.895615,0.858
1,fedjs,5,10,3,8,120,204830355.34693974,0.8569
1,fedjs,5,10,3,8,125,195341859.32805544,0.8575
1,fedjs,5,10,3,8,130,186698770.91158265,0.8567
1,fedjs,5,10,3,7,135,6138819.125880355,0.8554
1,fedjs,5,10,3,7,140,5931331.593640139,0.8566
1,fedjs,5,10,3,7,145,5711703.090276688,0.8569
1,fedjs,5,10,3,7,150,5491060.328579145,0.8569
1,fedjs,5,10,3,7,155,5303986.948153041,0.8567
1,fedjs,5,10,3,7,160,5137276.9841897,0.8574
1,fedjs,5,10,3,6,165,181068.72376579395,0.8561
1,fedjs,5,10,3,7,170,4729149.2997627705,0.8576
1,fedjs,5,10,3,6,175,169736.9394667028,0.8566
1,fedjs,5,10,3,6,180,164465.56475821338,0.8558
1,fedjs,5,10,3,6,185,160174.97674418153,0.8566
1,fedjs,5,10,3,6,190,155826.11885295273,0.8569
1,fedjs,5,10,3,6,195,151681.9098693266,0.8561
1,fedjs,5,10,3,6,200,146962.6867735992,0.8565
1,fedjs,5,10,3,6,205,142613.26992297632,0.8566
1,fedjs,5,10,3,6,210,137707.61985023282,0.8569
1,fedjs,5,10,3,6,215,133666.04083607742,0.8575
1,fedjs,5,10,3,6,220,129742.57400753866,0.8572
1,fedjs,5,10,3,5,225,5249.0544882343465,0.856
1,fedjs,5,10,3,5,230,5138.100211586578,0.8566
1,fedjs,5,10,3,5,235,5044.539935492074,0.855
1,fedjs,5,10,3,5,240,4924.744663709025,0.8556
1,fedjs,5,10,3,5,245,4803.051472806987,0.8553
1,fedjs,5,10,3,5,250,4720.871683863132,0.8544
1,fedjs,5,10,3,5,255,4584.949665746249,0.8558
1,fedjs,5,10,3,5,260,4496.983969841102,0.8553
1,fedjs,5,10,3,5,265,4381.765265556388,0.8563
1,fedjs,5,10,3,5,270,4300.620222633112,0.8559
1,fedjs,5,10,3,5,275,4181.155920749967,0.8566
1,fedjs,5,10,3,5,280,4070.8599213375373,0.8573
1,fedjs,5,10,3,5,285,3987.9636390984233,0.8569
1,fedjs,5,10,3,5,290,3869.5125734552757,0.8576
1,fedjs,5,10,3,5,295,3811.1354233195434,0.856
1,fedjs,5,10,3,5,300,3700.689528551564,0.8569
1,fedjs,5,10,3,4,305,181.79833697646256,0.8537
1,fedjs,5,10,3,4,310,179.4315249733467,0.8544
1,fedjs,5,10,3,4,315,178.24823176864118,0.8542
1,fedjs,5,10,3,4,320,174.4108788917868,0.8547
1,fedjs,5,10,3,4,325,172.18387686275815,0.8547
1,fedjs,5,10,3,4,330,169.46838781096113,0.8549
1,fedjs,5,10,3,3,335,10.047856311908149,0.8499
1,fedjs,5,10,3,3,340,9.96008367432291,0.8504
1,fedjs,5,10,3,3,345,9.96523341159655,0.8492
1,fedjs,5,10,3,4,350,158.36686550815642,0.8549
1,fedjs,5,10,3,3,355,9.847581472769813,0.849
1,fedjs,5,10,3,3,360,9.747873984534511,0.8495
1,fedjs,5,10,3,3,365,9.73903367975966,0.8496
1,fedjs,5,10,3,3,370,9.639448857925439,0.8506
1,fedjs,5,10,3,3,375,9.768399451904287,0.8477
1,fedjs,5,10,3,3,380,9.638263334108574,0.8488
1,fedjs,5,10,3,3,385,9.551696853011597,0.8497
1,fedjs,5,10,3,3,390,9.472657682982263,0.8497
1,fedjs,5,10,3,3,395,9.43660257007574,0.8499
1,fedjs,5,10,3,3,400,9.280345403261192,0.8518
1,fedjs,5,10,3,3,405,9.295815790614572,0.8499
1,fedjs,5,10,3,3,410,9.227075864193225,0.8503
1,fedjs,5,10,3,3,415,9.155047942566595,0.8501
1,fedjs,5,10,3,3,420,9.10566056152913,0.8503
