case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,FedAvg,5,10,3,38,5,2.79999214314705e+18,0.8358
1,FedAvg,5,10,3,33,10,5446852305721536.0,0.8446
1,FedAvg,5,10,3,26,15,503286283074.5016,0.8469
1,FedAvg,5,10,3,23,20,9715347081.136898,0.8523
1,FedAvg,5,10,3,22,25,2642584710.464307,0.8552
1,FedAvg,5,10,3,21,30,701754335.314249,0.8581
1,FedAvg,5,10,3,19,35,48791182.87450001,0.8603
1,FedAvg,5,10,3,18,40,12774846.578894429,0.8627
1,FedAvg,5,10,3,17,45,3351360.570548781,0.8632
1,FedAvg,5,10,3,16,50,881169.1517464377,0.8644
1,FedAvg,5,10,3,14,55,64519.58005435314,0.8639
1,FedAvg,5,10,3,14,60,62746.3265364577,0.8647
1,FedAvg,5,10,3,13,65,16948.476415858382,0.8653
1,FedAvg,5,10,3,12,70,4619.575210242105,0.8661
1,FedAvg,5,10,3,12,75,4495.601940699947,0.8679
1,FedAvg,5,10,3,11,80,1248.7503658741327,0.8682
1,FedAvg,5,10,3,11,85,1216.3631576000853,0.8692
1,FedAvg,5,10,3,10,90,344.89709843659534,0.869
1,FedAvg,5,10,3,10,95,335.79947156994547,0.8707
1,FedAvg,5,10,3,8,100,29.46414785581689,0.8686
1,FedAvg,5,10,3,9,105,95.60355602849876,0.8708
1,FedAvg,5,10,3,9,110,93.67169516040862,0.8713
1,FedAvg,5,10,3,8,115,28.13407686553584,0.8711
1,FedAvg,5,10,3,8,120,27.66771277273852,0.872
1,FedAvg,5,10,3,8,125,27.19485814586384,0.8732
1,FedAvg,5,10,3,7,130,8.64598688280272,0.871
1,FedAvg,5,10,3,7,135,8.546634320525197,0.8721
1,FedAvg,5,10,3,7,140,8.428855851604018,0.873
1,FedAvg,5,10,3,7,145,8.319730961147094,0.8739
1,FedAvg,5,10,3,6,150,2.8553619548004625,0.8721
1,FedAvg,5,10,3,6,155,2.835876126157184,0.8724
1,FedAvg,5,10,3,7,160,8.007569266197033,0.8745
1,FedAvg,5,10,3,6,165,2.792233102289301,0.8728
1,FedAvg,5,10,3,6,170,2.7719674728945263,0.8739
1,FedAvg,5,10,3,6,175,2.7503583787655224,0.8738
1,FedAvg,5,10,3,6,180,2.724055861488981,0.8744
1,FedAvg,5,10,3,5,185,1.0771311540468496,0.8723
1,FedAvg,5,10,3,6,190,2.6791201887793634,0.8753
1,FedAvg,5,10,3,6,195,2.655579760661662,0.8752
1,FedAvg,5,10,3,6,200,2.631866743419022,0.8756
1,FedAvg,5,10,3,6,205,2.612817580867573,0.876
