case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,fedjs,5,10,3,16,5,1.0850180794400941e+21,0.829
1,fedjs,5,10,3,18,10,4.3207003807929746e+24,0.8406
1,fedjs,5,10,3,10,15,663575228456.3159,0.8391
1,fedjs,5,10,3,17,20,1.613902597425825e+23,0.85
1,fedjs,5,10,3,8,25,594589182.7139171,0.8427
1,fedjs,5,10,3,7,30,16619386.93575654,0.8448
1,fedjs,5,10,3,7,35,17809972.799461856,0.847
1,fedjs,5,10,3,7,40,18626327.848284073,0.8505
1,fedjs,5,10,3,13,45,5.948539829320968e+16,0.862
1,fedjs,5,10,3,5,50,14191.278550335614,0.8498
1,fedjs,5,10,3,5,55,14685.416162351545,0.852
1,fedjs,5,10,3,9,60,26249022901.503174,0.8626
1,fedjs,5,10,3,5,65,15361.756479204836,0.8558
1,fedjs,5,10,3,9,70,24428510921.16629,0.8642
1,fedjs,5,10,3,3,75,14.75151786089502,0.849
1,fedjs,5,10,3,4,80,460.2711731884987,0.8558
1,fedjs,5,10,3,4,85,465.22179017555817,0.8567
1,fedjs,5,10,3,6,90,508442.2109615969,0.8641
1,fedjs,5,10,3,3,95,15.794791997663523,0.854
1,fedjs,5,10,3,4,100,466.1723465091919,0.8606
1,fedjs,5,10,3,6,105,475464.94892739184,0.8642
1,fedjs,5,10,3,7,110,15008965.924098503,0.8688
1,fedjs,5,10,3,8,115,467584212.8457625,0.8714
1,fedjs,5,10,3,7,120,13897267.23546903,0.8698
1,fedjs,5,10,3,7,125,13317551.18055411,0.8718
1,fedjs,5,10,3,7,130,12876356.880513454,0.8715
1,fedjs,5,10,3,7,135,12384327.696850358,0.8721
1,fedjs,5,10,3,5,140,12977.420862555333,0.8685
1,fedjs,5,10,3,5,145,12717.752251188736,0.8697
1,fedjs,5,10,3,5,150,12449.151717668956,0.8697
1,fedjs,5,10,3,5,155,12171.526138203815,0.8707
1,fedjs,5,10,3,5,160,11893.188943636178,0.8714
1,fedjs,5,10,3,5,165,11636.74850392324,0.8721
1,fedjs,5,10,3,4,170,415.7961085407916,0.8699
1,fedjs,5,10,3,5,175,11157.690739005004,0.8725
1,fedjs,5,10,3,6,180,301867.5166109663,0.8754
1,fedjs,5,10,3,6,185,291531.65503614553,0.8762
1,fedjs,5,10,3,5,190,10342.909471129204,0.8737
1,fedjs,5,10,3,4,195,385.5656895896325,0.8717
1,fedjs,5,10,3,5,200,9832.686356258859,0.8749
1,fedjs,5,10,3,5,205,9617.878766367578,0.8754
1,fedjs,5,10,3,4,210,370.25097301943583,0.8734
1,fedjs,5,10,3,3,215,15.97812706272711,0.87
1,fedjs,5,10,3,4,220,358.3929615915723,0.8736
1,fedjs,5,10,3,4,225,352.2734380379553,0.8741
1,fedjs,5,10,3,5,230,8452.973994179038,0.8767
1,fedjs,5,10,3,4,235,340.92469516947705,0.8739
1,fedjs,5,10,3,3,240,15.461921653716491,0.8722
1,fedjs,5,10,3,5,245,7850.014876596819,0.8789
1,fedjs,5,10,3,5,250,7642.384013913033,0.8791
1,fedjs,5,10,3,5,255,7468.803730020341,0.8797
1,fedjs,5,10,3,3,260,15.164387631655215,0.8718
1,fedjs,5,10,3,4,265,309.93935475302135,0.876
1,fedjs,5,10,3,4,270,305.7886000831322,0.8763
1,fedjs,5,10,3,4,275,300.9706406714074,0.8765
1,fedjs,5,10,3,4,280,295.89974584994366,0.8773
1,fedjs,5,10,3,4,285,290.59915901823797,0.8778
1,fedjs,5,10,3,4,290,285.53385263006993,0.8777
1,fedjs,5,10,3,3,295,14.44634199262071,0.8746
1,fedjs,5,10,3,3,300,14.347707193812898,0.8743
1,fedjs,5,10,3,3,305,14.27734099192493,0.8743
1,fedjs,5,10,3,4,310,267.47686744988334,0.8788
1,fedjs,5,10,3,4,315,262.86329156011516,0.8803
1,fedjs,5,10,3,4,320,259.07380417043566,0.8799
1,fedjs,5,10,3,4,325,254.60672964328592,0.8806
1,fedjs,5,10,3,3,330,13.745952491855554,0.8756
1,fedjs,5,10,3,3,335,13.660826205851523,0.8751
1,fedjs,5,10,3,4,340,242.33149724833737,0.8815
1,fedjs,5,10,3,3,345,13.488271340410922,0.8756
1,fedjs,5,10,3,3,350,13.407169492760756,0.876
1,fedjs,5,10,3,3,355,13.278811057192815,0.8755
1,fedjs,5,10,3,3,360,13.189537721813036,0.8757
1,fedjs,5,10,3,3,365,13.118214272913583,0.8767
1,fedjs,5,10,3,3,370,13.005734483697982,0.8767
1,fedjs,5,10,3,3,375,12.926133466404572,0.8767
1,fedjs,5,10,3,3,380,12.845404864536526,0.878
1,fedjs,5,10,3,3,385,12.730768784651096,0.8758
1,fedjs,5,10,3,3,390,12.678446577896203,0.8766
1,fedjs,5,10,3,3,395,12.559983253551724,0.8769
1,fedjs,5,10,3,3,400,12.487748149022408,0.8771
1,fedjs,5,10,3,3,405,12.388070035262574,0.8768
1,fedjs,5,10,3,3,410,12.299124111942794,0.8775
1,fedjs,5,10,3,3,415,12.221723814837894,0.8785
1,fedjs,5,10,3,3,420,12.113226331874074,0.879
1,fedjs,5,10,3,3,425,12.011656857533085,0.8783
1,fedjs,5,10,3,3,430,11.926247874519454,0.8782
1,fedjs,5,10,3,3,435,11.85592176354352,0.8784
1,fedjs,5,10,3,3,440,11.788487420449329,0.8774
1,fedjs,5,10,3,3,445,11.712842709042743,0.8791
1,fedjs,5,10,3,3,450,11.621843220587962,0.8795
1,fedjs,5,10,3,3,455,11.526374059205061,0.879
1,fedjs,5,10,3,3,460,11.445056352649754,0.8783
1,fedjs,5,10,3,3,465,11.371713591391492,0.8791
1,fedjs,5,10,3,3,470,11.290853405049186,0.8798
1,fedjs,5,10,3,3,475,11.194656005836459,0.8795
1,fedjs,5,10,3,3,480,11.134739076981747,0.8806
1,fedjs,5,10,3,3,485,11.039626329366932,0.8806
1,fedjs,5,10,3,3,490,10.958283390494145,0.8804
1,fedjs,5,10,3,3,495,10.889213677583918,0.8803
1,fedjs,5,10,3,3,500,10.807098226470462,0.8802
1,fedjs,5,10,3,2,505,1.249258802088521,0.8709
1,fedjs,5,10,3,3,510,10.673524442839495,0.8811
1,fedjs,5,10,3,3,515,10.60928570602145,0.8816
1,fedjs,5,10,3,3,520,10.55331970117231,0.8815
1,fedjs,5,10,3,3,525,10.456602463828151,0.881
1,fedjs,5,10,3,3,530,10.39489225440997,0.8804
1,fedjs,5,10,3,2,535,1.2570786879814422,0.8693
1,fedjs,5,10,3,3,540,10.238035101679202,0.8813
1,fedjs,5,10,3,3,545,10.173620004622812,0.8819
1,fedjs,5,10,3,3,550,10.119902017492361,0.8819
1,fedjs,5,10,3,3,555,10.089735976781578,0.8823
1,fedjs,5,10,3,3,560,10.00291684256974,0.881
1,fedjs,5,10,3,3,565,9.922084359128679,0.8823
1,fedjs,5,10,3,2,570,1.2600077985433062,0.8712
1,fedjs,5,10,3,3,575,9.785824683366265,0.8826
1,fedjs,5,10,3,3,580,9.714415344816569,0.8821
1,fedjs,5,10,3,3,585,9.658492236608648,0.883
1,fedjs,5,10,3,3,590,9.601909755548368,0.8823
1,fedjs,5,10,3,3,595,9.54501735838179,0.8828
1,fedjs,5,10,3,3,600,9.475800052245246,0.8815
1,fedjs,5,10,3,2,605,1.2817085594092563,0.8714
1,fedjs,5,10,3,3,610,9.36034403588705,0.8832
1,fedjs,5,10,3,2,615,1.2789506765678467,0.8714
1,fedjs,5,10,3,3,620,9.233434255430474,0.8834
1,fedjs,5,10,3,2,625,1.2764758777990495,0.8718
1,fedjs,5,10,3,2,630,1.275533307855929,0.8711
1,fedjs,5,10,3,3,635,9.080399869075308,0.8824
1,fedjs,5,10,3,2,640,1.2788075353705932,0.8721
1,fedjs,5,10,3,2,645,1.2795261936269764,0.8717
1,fedjs,5,10,3,2,650,1.2833301381666469,0.872
1,fedjs,5,10,3,2,655,1.2839501984148378,0.8711
1,fedjs,5,10,3,2,660,1.2862069643240952,0.8719
1,fedjs,5,10,3,2,665,1.2852979252187346,0.872
1,fedjs,5,10,3,2,670,1.2897330131134357,0.8714
1,fedjs,5,10,3,2,675,1.296424947073597,0.8718
1,fedjs,5,10,3,2,680,1.3024706598495839,0.8725
1,fedjs,5,10,3,2,685,1.3009002352505932,0.8712
1,fedjs,5,10,3,2,690,1.3005388188324327,0.8715
1,fedjs,5,10,3,3,695,8.496694302590997,0.8827
1,fedjs,5,10,3,2,700,1.3070795251104492,0.8717
1,fedjs,5,10,3,2,705,1.304347482931261,0.8717
1,fedjs,5,10,3,2,710,1.3028089096186721,0.872
1,fedjs,5,10,3,2,715,1.3058075045073094,0.8715
1,fedjs,5,10,3,2,720,1.305730354721631,0.8717
1,fedjs,5,10,3,2,725,1.3053035426028674,0.8724
1,fedjs,5,10,3,3,730,8.190446827639745,0.8831
1,fedjs,5,10,3,2,735,1.300136731461675,0.8731
1,fedjs,5,10,3,2,740,1.3030117719724705,0.8725
1,fedjs,5,10,3,2,745,1.3025047758453352,0.8726
1,fedjs,5,10,3,2,750,1.3038549779630384,0.8734
1,fedjs,5,10,3,2,755,1.3098233059428623,0.8717
1,fedjs,5,10,3,2,760,1.3158480020474577,0.874
1,fedjs,5,10,3,3,765,7.877476874580328,0.8836
1,fedjs,5,10,3,3,770,7.843486837936837,0.8832
1,fedjs,5,10,3,2,775,1.3139168033774298,0.8729
1,fedjs,5,10,3,2,780,1.3190341739309543,0.8725
1,fedjs,5,10,3,2,785,1.317640456005428,0.8721
1,fedjs,5,10,3,2,790,1.3193678779434712,0.8725
1,fedjs,5,10,3,2,795,1.3176222196212544,0.8722
1,fedjs,5,10,3,3,800,7.650686375951452,0.882
1,fedjs,5,10,3,2,805,1.3326390219592894,0.8691
1,fedjs,5,10,3,2,810,1.3252784306605296,0.8728
1,fedjs,5,10,3,2,815,1.3267516622673434,0.8733
1,fedjs,5,10,3,2,820,1.326221977837002,0.8732
1,fedjs,5,10,3,3,825,7.507762903682593,0.8832
1,fedjs,5,10,3,3,830,7.479579191332548,0.8823
1,fedjs,5,10,3,2,835,1.3306956100920246,0.8738
1,fedjs,5,10,3,2,840,1.3299650414853033,0.8737
