case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,AM,5,10,3,40,5,3.1617522682593554e+19,0.8163
1,AM,5,10,3,28,10,4268951759983.943,0.8068
1,AM,5,10,3,28,15,5082297808619.268,0.8128
1,AM,5,10,3,26,20,370886163585.70154,0.8118
1,AM,5,10,3,23,25,6966219087.481503,0.8113
1,AM,5,10,3,20,30,132752798.99296547,0.8075
1,AM,5,10,3,19,35,35310493.86756092,0.8084
1,AM,5,10,3,18,40,9425595.605356513,0.8075
1,AM,5,10,3,16,45,693506.2012828198,0.804
1,AM,5,10,3,16,50,675599.9635690012,0.8043
1,AM,5,10,3,14,55,51591.0147369723,0.7994
1,AM,5,10,3,13,60,14384.662831542148,0.7965
1,AM,5,10,3,13,65,14145.224992125388,0.7964
1,AM,5,10,3,12,70,4002.457256412894,0.7934
1,AM,5,10,3,11,75,1149.8375806596887,0.7904
1,AM,5,10,3,11,80,1130.5170742499556,0.791
1,AM,5,10,3,11,85,1109.338448934009,0.7916
1,AM,5,10,3,10,90,328.871497875391,0.7862
1,AM,5,10,3,10,95,323.98795987023317,0.7848
1,AM,5,10,3,10,100,318.1433857069286,0.7854
1,AM,5,10,3,9,105,98.03723806976403,0.7808
1,AM,5,10,3,9,110,96.82898786936528,0.7805
1,AM,5,10,3,9,115,95.88086587154595,0.7803
1,AM,5,10,3,8,120,31.014180723312833,0.7754
1,AM,5,10,3,8,125,30.814199914856914,0.7747
1,AM,5,10,3,8,130,30.52906698815533,0.775
1,AM,5,10,3,8,135,30.129583222523742,0.7746
1,AM,5,10,3,7,140,10.51438416644715,0.7672
1,AM,5,10,3,7,145,10.456166549111627,0.7668
1,AM,5,10,3,7,150,10.367273621468762,0.7664
1,AM,5,10,3,7,155,10.28123300844872,0.7661
1,AM,5,10,3,7,160,10.251164715635635,0.7659
1,AM,5,10,3,6,165,3.9819748462953513,0.7578
1,AM,5,10,3,6,170,4.009541091477974,0.7573
1,AM,5,10,3,6,175,4.007561832787987,0.7568
1,AM,5,10,3,6,180,3.9826614303436214,0.7564
1,AM,5,10,3,6,185,3.9704883808405658,0.7553
1,AM,5,10,3,6,190,3.953881143251042,0.7551
1,AM,5,10,3,6,195,3.945115034591958,0.7544
1,AM,5,10,3,6,200,3.9098431080783467,0.7542
1,AM,5,10,3,6,205,3.8991053909248525,0.7534
1,AM,5,10,3,6,210,3.890330096004816,0.7533
1,AM,5,10,3,5,215,1.8036329192730265,0.7398
1,AM,5,10,3,5,220,1.7959692658230635,0.7399
1,AM,5,10,3,5,225,1.8044342172990986,0.7393
1,AM,5,10,3,5,230,1.8119662528444807,0.7378
1,AM,5,10,3,5,235,1.8099617887443256,0.7384
1,AM,5,10,3,5,240,1.8175624644815458,0.7374
1,AM,5,10,3,5,245,1.8143648963692236,0.7368
1,AM,5,10,3,5,250,1.8087112112158745,0.7372
1,AM,5,10,3,5,255,1.811724096641565,0.7372
1,AM,5,10,3,5,260,1.8202112703581173,0.7367
1,AM,5,10,3,5,265,1.813703532632686,0.737
1,AM,5,10,3,5,270,1.8118530575022134,0.7367
1,AM,5,10,3,5,275,1.814955130961737,0.7348
1,AM,5,10,3,5,280,1.8074672121276685,0.7348
1,AM,5,10,3,5,285,1.8151671736201345,0.7338
1,AM,5,10,3,4,290,1.0073510297965107,0.7218
1,AM,5,10,3,5,295,1.8111019564413395,0.7336
1,AM,5,10,3,4,300,1.0010743052242854,0.7232
1,AM,5,10,3,5,305,1.8007264628065556,0.7337
1,AM,5,10,3,5,310,1.7930238659292694,0.7329
1,AM,5,10,3,4,315,1.0120423465060364,0.7214
1,AM,5,10,3,4,320,1.0180169011283176,0.721
1,AM,5,10,3,4,325,1.0194654576445277,0.7212
1,AM,5,10,3,4,330,1.0158056213310078,0.7198
1,AM,5,10,3,4,335,1.017287928497167,0.7207
1,AM,5,10,3,4,340,1.0244984255599339,0.7202
1,AM,5,10,3,4,345,1.0304274045020425,0.7197
1,AM,5,10,3,4,350,1.0294712152363181,0.7191
1,AM,5,10,3,4,355,1.0265002520973765,0.72
1,AM,5,10,3,4,360,1.0308655477677007,0.7186
1,AM,5,10,3,4,365,1.0335087081015661,0.7179
1,AM,5,10,3,4,370,1.0279978972240045,0.7191
1,AM,5,10,3,4,375,1.0361005787248434,0.7176
1,AM,5,10,3,4,380,1.0373801810695547,0.717
1,AM,5,10,3,4,385,1.03369771514748,0.7182
1,AM,5,10,3,4,390,1.0416258739620088,0.7174
1,AM,5,10,3,4,395,1.0386831776544503,0.7163
1,AM,5,10,3,4,400,1.0372854617603824,0.7164
1,AM,5,10,3,4,405,1.0372423311838304,0.7169
1,AM,5,10,3,4,410,1.0361659459343486,0.7178
1,AM,5,10,3,4,415,1.0401319256311228,0.7176
1,AM,5,10,3,4,420,1.0427230281141735,0.7165
1,AM,5,10,3,4,425,1.0468230904675058,0.7161
1,AM,5,10,3,4,430,1.0510839324486891,0.7149
1,AM,5,10,3,4,435,1.0514918517382152,0.7151
1,AM,5,10,3,4,440,1.0481768015098543,0.7157
1,AM,5,10,3,4,445,1.0490031023827306,0.716
1,AM,5,10,3,4,450,1.0554844314008889,0.7153
1,AM,5,10,3,4,455,1.0572289412159888,0.7146
1,AM,5,10,3,4,460,1.0545969005950506,0.7152
1,AM,5,10,3,4,465,1.05324673754315,0.7158
1,AM,5,10,3,4,470,1.0546258242434328,0.7159
1,AM,5,10,3,4,475,1.0565436216656465,0.7157
1,AM,5,10,3,4,480,1.060912392204904,0.7145
1,AM,5,10,3,4,485,1.0635516714651723,0.7138
1,AM,5,10,3,3,490,0.6584510980355238,0.7089
1,AM,5,10,3,3,495,0.658786744821309,0.7091
1,AM,5,10,3,3,500,0.656610188392968,0.7101
1,AM,5,10,3,3,505,0.6593437691304611,0.7091
1,AM,5,10,3,3,510,0.6599157980408266,0.7087
1,AM,5,10,3,3,515,0.6616861978101309,0.7082
1,AM,5,10,3,3,520,0.6643374470118176,0.708
1,AM,5,10,3,3,525,0.6634627173723036,0.7085
1,AM,5,10,3,3,530,0.663401539838214,0.7086
1,AM,5,10,3,3,535,0.6614599544419021,0.7099
1,AM,5,10,3,3,540,0.6658000839594397,0.7085
1,AM,5,10,3,3,545,0.6651108352542403,0.7082
1,AM,5,10,3,3,550,0.6663024955871388,0.7079
1,AM,5,10,3,3,555,0.6639991082615867,0.7082
1,AM,5,10,3,3,560,0.6665638425404181,0.7072
1,AM,5,10,3,3,565,0.666188430365783,0.708
1,AM,5,10,3,3,570,0.6662001003757624,0.7083
1,AM,5,10,3,3,575,0.6635244418576983,0.7102
1,AM,5,10,3,3,580,0.6634170968121976,0.7097
1,AM,5,10,3,3,585,0.6680323768008477,0.7082
1,AM,5,10,3,3,590,0.6692516858407181,0.7081
1,AM,5,10,3,3,595,0.6682593155370015,0.7079
1,AM,5,10,3,3,600,0.6685117388747563,0.7079
1,AM,5,10,3,3,605,0.6709840648837723,0.7072
1,AM,5,10,3,3,610,0.6691951822041253,0.708
1,AM,5,10,3,3,615,0.6674860322539786,0.7092
1,AM,5,10,3,3,620,0.6688225304898059,0.7078
1,AM,5,10,3,3,625,0.6727575145326823,0.7063
1,AM,5,10,3,3,630,0.6727463883061912,0.7071
1,AM,5,10,3,3,635,0.672416780099962,0.7071
1,AM,5,10,3,3,640,0.6744286434310219,0.7073
1,AM,5,10,3,3,645,0.6768070428572596,0.7062
1,AM,5,10,3,3,650,0.673631996615943,0.7082
1,AM,5,10,3,3,655,0.674877841621872,0.7075
1,AM,5,10,3,3,660,0.6785009871994087,0.7051
1,AM,5,10,3,3,665,0.6807052649116723,0.7047
1,AM,5,10,3,3,670,0.6787787921436516,0.7061
1,AM,5,10,3,3,675,0.6805886444925934,0.7063
1,AM,5,10,3,3,680,0.6796200476913016,0.7062
1,AM,5,10,3,3,685,0.6793988966380374,0.7072
1,AM,5,10,3,3,690,0.6804153870074567,0.7062
1,AM,5,10,3,3,695,0.6775271568764533,0.7066
1,AM,5,10,3,3,700,0.6780142366504216,0.7065
1,AM,5,10,3,3,705,0.6784184168637635,0.7071
1,AM,5,10,3,3,710,0.6782381652925124,0.7069
1,AM,5,10,3,3,715,0.6816728795996766,0.7061
1,AM,5,10,3,3,720,0.6818505175274374,0.7063
1,AM,5,10,3,3,725,0.6818829037152926,0.7059
1,AM,5,10,3,3,730,0.6834445475122155,0.706
1,AM,5,10,3,3,735,0.6814408853856605,0.706
1,AM,5,10,3,3,740,0.6812927342980103,0.7055
1,AM,5,10,3,3,745,0.6832045155513746,0.705
1,AM,5,10,3,3,750,0.6849730317181636,0.7065
1,AM,5,10,3,3,755,0.6837021299453696,0.705
1,AM,5,10,3,3,760,0.6865992429716687,0.7051
1,AM,5,10,3,3,765,0.6862368496753007,0.7058
1,AM,5,10,3,3,770,0.684890500804648,0.7066
1,AM,5,10,3,3,775,0.6841653007308606,0.7059
1,AM,5,10,3,3,780,0.685055931221862,0.7056
1,AM,5,10,3,3,785,0.6870897037588048,0.7054
1,AM,5,10,3,3,790,0.6792250182500024,0.708
1,AM,5,10,3,3,795,0.6809831823093152,0.7068
1,AM,5,10,3,3,800,0.6854731659006326,0.7057
1,AM,5,10,3,3,805,0.6817359278477668,0.7067
1,AM,5,10,3,3,810,0.682688661312171,0.7066
1,AM,5,10,3,3,815,0.6864884540753231,0.7049
1,AM,5,10,3,3,820,0.6870526132353142,0.7059
1,AM,5,10,3,3,825,0.6862883549201696,0.7058
1,AM,5,10,3,3,830,0.6838140560070525,0.7065
1,AM,5,10,3,3,835,0.6856289664490074,0.7056
1,AM,5,10,3,3,840,0.6861679193228273,0.7058
1,AM,5,10,3,3,845,0.6870708002812319,0.7056
1,AM,5,10,3,3,850,0.6911379625090684,0.7049
1,AM,5,10,3,3,855,0.6906912745081069,0.7058
1,AM,5,10,3,3,860,0.6935082537819595,0.7042
1,AM,5,10,3,3,865,0.6937339044637938,0.7049
1,AM,5,10,3,3,870,0.6906488259502424,0.706
1,AM,5,10,3,3,875,0.6877583878196094,0.706
1,AM,5,10,3,3,880,0.6889041360909749,0.7068
1,AM,5,10,3,3,885,0.6928505881798066,0.7062
1,AM,5,10,3,3,890,0.6882490422373685,0.7066
1,AM,5,10,3,3,895,0.685515473993808,0.7072
1,AM,5,10,3,3,900,0.6890238384216311,0.7058
1,AM,5,10,3,3,905,0.6897798818754585,0.7051
1,AM,5,10,3,3,910,0.6881229423878197,0.7065
1,AM,5,10,3,3,915,0.6929314284902237,0.7047
1,AM,5,10,3,3,920,0.6891423378662456,0.7064
1,AM,5,10,3,3,925,0.686941953076805,0.7061
1,AM,5,10,3,3,930,0.6899493790859447,0.7067
1,AM,5,10,3,3,935,0.6900050967241946,0.7056
1,AM,5,10,3,3,940,0.6912100863179191,0.7054
1,AM,5,10,3,3,945,0.688872896708262,0.7056
1,AM,5,10,3,2,950,0.44341201773509137,0.7046
1,AM,5,10,3,2,955,0.44414871861448385,0.7034
1,AM,5,10,3,2,960,0.44348681803320705,0.7042
1,AM,5,10,3,2,965,0.44469815429861376,0.7032
1,AM,5,10,3,2,970,0.44496196748152783,0.7023
1,AM,5,10,3,2,975,0.44551886388404444,0.7024
1,AM,5,10,3,2,980,0.4442512291246857,0.7041
1,AM,5,10,3,2,985,0.4438508107756791,0.705
1,AM,5,10,3,2,990,0.4444418749522311,0.7041
1,AM,5,10,3,2,995,0.44522037017725546,0.7026
1,AM,5,10,3,2,1000,0.4438118404993379,0.7047
