case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,fedjs,5,10,3,31,5,4.075153298535164e+45,0.8306
1,fedjs,5,10,3,27,10,1.4699800454057304e+39,0.8442
1,fedjs,5,10,3,22,15,1.0644512787676187e+31,0.8482
1,fedjs,5,10,3,11,20,15897353581245.045,0.8353
1,fedjs,5,10,3,11,25,17803239568916.79,0.8376
1,fedjs,5,10,3,16,30,2.0736856827398576e+21,0.8483
1,fedjs,5,10,3,16,35,2.020574451857554e+21,0.8512
1,fedjs,5,10,3,16,40,1.9118417584719153e+21,0.8527
1,fedjs,5,10,3,14,45,1.1512744830368069e+18,0.8501
1,fedjs,5,10,3,13,50,2.778426258631335e+16,0.8488
1,fedjs,5,10,3,13,55,2.626058919555137e+16,0.8496
1,fedjs,5,10,3,11,60,17498478699586.41,0.8461
1,fedjs,5,10,3,11,65,16745188756941.91,0.8468
1,fedjs,5,10,3,6,70,265853.83414279687,0.8326
1,fedjs,5,10,3,9,75,11713432756.224064,0.8428
1,fedjs,5,10,3,9,80,11367595155.414509,0.8431
1,fedjs,5,10,3,9,85,10968867867.93364,0.8437
1,fedjs,5,10,3,8,90,305053930.1795749,0.8388
1,fedjs,5,10,3,9,95,10084729527.841114,0.8428
1,fedjs,5,10,3,8,100,286533361.4899362,0.8393
1,fedjs,5,10,3,8,105,275737202.55959404,0.8399
1,fedjs,5,10,3,8,110,267650112.41494086,0.8403
1,fedjs,5,10,3,8,115,258336863.08109185,0.8401
1,fedjs,5,10,3,8,120,248751436.58958906,0.8415
1,fedjs,5,10,3,7,125,7597432.802068497,0.8366
1,fedjs,5,10,3,7,130,7376478.270707216,0.8369
1,fedjs,5,10,3,7,135,7134447.863104847,0.8374
1,fedjs,5,10,3,7,140,6864832.853499265,0.8373
1,fedjs,5,10,3,6,145,222055.54117440025,0.833
1,fedjs,5,10,3,6,150,218234.48615994886,0.8326
1,fedjs,5,10,3,6,155,212129.71927658856,0.8329
1,fedjs,5,10,3,6,160,207726.58424575953,0.8328
1,fedjs,5,10,3,6,165,201262.97804400235,0.8328
1,fedjs,5,10,3,5,170,7197.659598804392,0.8283
1,fedjs,5,10,3,5,175,7068.339326304533,0.8282
1,fedjs,5,10,3,5,180,6940.449803082912,0.8278
1,fedjs,5,10,3,6,185,182668.26763544098,0.8321
1,fedjs,5,10,3,5,190,6647.361723673877,0.8267
1,fedjs,5,10,3,5,195,6573.383858878605,0.8272
1,fedjs,5,10,3,5,200,6449.303885392138,0.828
1,fedjs,5,10,3,5,205,6303.1429830082525,0.8273
1,fedjs,5,10,3,5,210,6168.563463513494,0.8272
1,fedjs,5,10,3,5,215,6074.06203485367,0.8283
1,fedjs,5,10,3,5,220,5963.725902396005,0.8279
1,fedjs,5,10,3,5,225,5864.089522672313,0.8259
1,fedjs,5,10,3,5,230,5756.189271767454,0.8252
1,fedjs,5,10,3,5,235,5643.095233061475,0.8254
1,fedjs,5,10,3,5,240,5512.49989969657,0.8261
1,fedjs,5,10,3,4,245,241.66305208603617,0.8171
1,fedjs,5,10,3,5,250,5269.5179522275,0.8249
1,fedjs,5,10,3,4,255,234.73800684934344,0.8164
1,fedjs,5,10,3,4,260,233.79808662571423,0.8167
1,fedjs,5,10,3,4,265,230.73580482996346,0.8165
1,fedjs,5,10,3,4,270,227.06426404765833,0.816
1,fedjs,5,10,3,4,275,225.9424532850789,0.8167
1,fedjs,5,10,3,4,280,222.10925509278348,0.8167
1,fedjs,5,10,3,4,285,220.4114955837203,0.8165
1,fedjs,5,10,3,4,290,219.10359378557877,0.8174
1,fedjs,5,10,3,4,295,215.1985563042146,0.8171
1,fedjs,5,10,3,4,300,209.62526331624468,0.8165
1,fedjs,5,10,3,4,305,208.09883673523424,0.8158
1,fedjs,5,10,3,4,310,204.47720720898607,0.8166
1,fedjs,5,10,3,4,315,201.9266551193046,0.817
1,fedjs,5,10,3,4,320,199.786692079393,0.8174
1,fedjs,5,10,3,4,325,197.4186117620067,0.8177
1,fedjs,5,10,3,4,330,193.45548546772855,0.8166
1,fedjs,5,10,3,4,335,191.39889956992158,0.8168
1,fedjs,5,10,3,4,340,189.02366784146716,0.8163
1,fedjs,5,10,3,4,345,186.55390218349282,0.8168
1,fedjs,5,10,3,4,350,184.16376986271706,0.8172
1,fedjs,5,10,3,4,355,181.41868899348103,0.8173
1,fedjs,5,10,3,4,360,179.11587864564424,0.8165
1,fedjs,5,10,3,4,365,175.48756853778167,0.8163
1,fedjs,5,10,3,4,370,172.23995412052335,0.8154
1,fedjs,5,10,3,4,375,169.69948540437838,0.8152
1,fedjs,5,10,3,4,380,168.00646339643282,0.8156
1,fedjs,5,10,3,4,385,165.60763201119448,0.8156
1,fedjs,5,10,3,3,390,11.495946543520066,0.8019
1,fedjs,5,10,3,3,395,11.35340583209532,0.8023
1,fedjs,5,10,3,4,400,157.89594925807705,0.8149
1,fedjs,5,10,3,3,405,11.265871801850597,0.8016
1,fedjs,5,10,3,3,410,11.203658313597263,0.8017
1,fedjs,5,10,3,3,415,11.213820109879368,0.8021
1,fedjs,5,10,3,3,420,11.142029893781693,0.8018
1,fedjs,5,10,3,3,425,11.182637623566983,0.8009
1,fedjs,5,10,3,3,430,11.135983660680107,0.8005
1,fedjs,5,10,3,3,435,11.16553691326379,0.7996
1,fedjs,5,10,3,3,440,10.952769399086513,0.8014
1,fedjs,5,10,3,3,445,10.931475915058794,0.8014
1,fedjs,5,10,3,3,450,10.942951640289749,0.801
1,fedjs,5,10,3,3,455,10.882704395983465,0.7997
1,fedjs,5,10,3,3,460,10.855143900104409,0.8003
1,fedjs,5,10,3,3,465,10.804620182702859,0.8006
1,fedjs,5,10,3,3,470,10.745194799955991,0.8009
1,fedjs,5,10,3,3,475,10.747792864193658,0.8002
1,fedjs,5,10,3,3,480,10.731046966203618,0.7999
1,fedjs,5,10,3,3,485,10.694992269333682,0.7995
1,fedjs,5,10,3,3,490,10.58925376306602,0.7989
1,fedjs,5,10,3,3,495,10.51279865494347,0.7995
1,fedjs,5,10,3,3,500,10.335272207655816,0.7997
1,fedjs,5,10,3,3,505,10.35046934719389,0.7993
1,fedjs,5,10,3,3,510,10.286843124054442,0.799
1,fedjs,5,10,3,3,515,10.248323650839476,0.7993
1,fedjs,5,10,3,3,520,10.245118455338664,0.7988
1,fedjs,5,10,3,3,525,10.262467789632236,0.798
1,fedjs,5,10,3,3,530,10.160947217041583,0.7989
1,fedjs,5,10,3,3,535,10.081502050865152,0.799
1,fedjs,5,10,3,3,540,10.06665088736795,0.7983
1,fedjs,5,10,3,3,545,9.917993990806986,0.7992
1,fedjs,5,10,3,3,550,9.868462955086173,0.7978
1,fedjs,5,10,3,3,555,9.768199865890683,0.7981
1,fedjs,5,10,3,3,560,9.748307195142884,0.7977
1,fedjs,5,10,3,3,565,9.692424234309302,0.7975
1,fedjs,5,10,3,3,570,9.650112518904315,0.7972
1,fedjs,5,10,3,3,575,9.622047151538222,0.7972
1,fedjs,5,10,3,3,580,9.52748767607125,0.7982
1,fedjs,5,10,3,3,585,9.551423516369717,0.7971
1,fedjs,5,10,3,3,590,9.549161811301614,0.7969
1,fedjs,5,10,3,3,595,9.491243572408706,0.7972
1,fedjs,5,10,3,3,600,9.372768058889948,0.7972
1,fedjs,5,10,3,3,605,9.365997331224376,0.7962
1,fedjs,5,10,3,3,610,9.207581432027691,0.7969
1,fedjs,5,10,3,3,615,9.132063175835537,0.7978
1,fedjs,5,10,3,3,620,9.136662824539751,0.7967
1,fedjs,5,10,3,3,625,9.104974633945819,0.797
1,fedjs,5,10,3,2,630,1.4782838017799143,0.777
1,fedjs,5,10,3,2,635,1.4951590673135684,0.7773
1,fedjs,5,10,3,2,640,1.511432443064928,0.7782
1,fedjs,5,10,3,2,645,1.5167956204151158,0.7776
1,fedjs,5,10,3,2,650,1.4973164487473785,0.7787
1,fedjs,5,10,3,2,655,1.4941395365391823,0.777
1,fedjs,5,10,3,2,660,1.5032834175455192,0.7767
1,fedjs,5,10,3,2,665,1.5107805938696783,0.7769
1,fedjs,5,10,3,2,670,1.5015523496554821,0.7781
1,fedjs,5,10,3,2,675,1.4913162092803856,0.7791
1,fedjs,5,10,3,2,680,1.5150632681611227,0.78
1,fedjs,5,10,3,2,685,1.5167826698448665,0.7792
1,fedjs,5,10,3,2,690,1.519317674096496,0.7797
1,fedjs,5,10,3,2,695,1.5012434771960241,0.7817
1,fedjs,5,10,3,2,700,1.496211312406008,0.7795
1,fedjs,5,10,3,2,705,1.5046678001459226,0.7794
1,fedjs,5,10,3,2,710,1.5131129588430103,0.7784
