case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,fedjs,5,10,3,40,5,4.44332055859902e+110,0.8345
1,fedjs,5,10,3,33,10,1.9617171850453958e+90,0.8393
1,fedjs,5,10,3,29,15,4.182316291446717e+78,0.8418333333333333
1,fedjs,5,10,3,25,20,8.566751459780188e+66,0.8426333333333333
1,fedjs,5,10,3,23,25,1.1853609274999046e+61,0.8435
1,fedjs,5,10,3,22,30,1.2956755791070063e+58,0.8456333333333333
1,fedjs,5,10,3,20,35,1.871890231117805e+52,0.8457333333333333
1,fedjs,5,10,3,19,40,2.130030788252099e+49,0.8464666666666667
1,fedjs,5,10,3,17,45,3.2340484634401823e+43,0.8464333333333334
1,fedjs,5,10,3,16,50,3.8399430706103605e+40,0.8466333333333333
1,fedjs,5,10,3,14,55,6.410821312742131e+34,0.8464
1,fedjs,5,10,3,14,60,5.77931969006978e+34,0.8467166666666667
1,fedjs,5,10,3,14,65,5.20982570892974e+34,0.8472833333333334
1,fedjs,5,10,3,13,70,6.704722104030627e+31,0.8471166666666666
1,fedjs,5,10,3,12,75,8.817642199570181e+28,0.8464166666666667
1,fedjs,5,10,3,12,80,8.01868522729157e+28,0.8474666666666667
1,fedjs,5,10,3,11,85,1.0941912184597166e+26,0.8464333333333334
1,fedjs,5,10,3,11,90,1.011436183195707e+26,0.8477
1,fedjs,5,10,3,10,95,1.4242894440720424e+23,0.8463833333333334
1,fedjs,5,10,3,10,100,1.3256643840033157e+23,0.8467833333333333
1,fedjs,5,10,3,10,105,1.220984691939287e+23,0.84645
1,fedjs,5,10,3,9,110,1.822566169613235e+20,0.8456833333333333
1,fedjs,5,10,3,9,115,1.703755769338551e+20,0.846
1,fedjs,5,10,3,9,120,1.5907102886872266e+20,0.8465166666666667
1,fedjs,5,10,3,8,125,2.5195950030735955e+17,0.8450833333333333
1,fedjs,5,10,3,8,130,2.386302736865961e+17,0.84575
1,fedjs,5,10,3,8,135,2.248432521392875e+17,0.8459333333333333
1,fedjs,5,10,3,8,140,2.1378779069919933e+17,0.84635
1,fedjs,5,10,3,8,145,2.0074506768584704e+17,0.8463
1,fedjs,5,10,3,8,150,1.8988123087988566e+17,0.8465166666666667
1,fedjs,5,10,3,7,155,327704566838633.75,0.8451
