case,method,n_nodes,total_time,minibatch,iter_times,tau,loss,accuracy
1,fedjs,5,10,3,39,5,5.714503263092247e+58,0.8329333333333333
1,fedjs,5,10,3,31,10,5.1723331355553915e+45,0.8423833333333334
1,fedjs,5,10,3,29,15,2.773233771253538e+42,0.8481333333333333
1,fedjs,5,10,3,26,20,3.432452797475531e+37,0.8481333333333333
1,fedjs,5,10,3,23,25,4.409156446087557e+32,0.84825
1,fedjs,5,10,3,22,30,9.89074647929877e+30,0.8492333333333333
1,fedjs,5,10,3,20,35,5.421472803390104e+27,0.8486833333333333
1,fedjs,5,10,3,19,40,1.224832960249667e+26,0.8489833333333333
1,fedjs,5,10,3,18,45,2.7938121065626915e+24,0.8488666666666667
1,fedjs,5,10,3,17,50,6.385346113715478e+22,0.8487333333333333
1,fedjs,5,10,3,15,55,3.882507531092665e+19,0.8474666666666667
1,fedjs,5,10,3,14,60,9.432672299589254e+17,0.8465166666666667
1,fedjs,5,10,3,14,65,8.732434580353993e+17,0.84705
1,fedjs,5,10,3,13,70,2.174884113466025e+16,0.8458666666666667
1,fedjs,5,10,3,12,75,554081569521544.06,0.8442666666666667
1,fedjs,5,10,3,12,80,521869943407167.0,0.8444333333333334
1,fedjs,5,10,3,11,85,13648917241092.215,0.8423166666666667
1,fedjs,5,10,3,11,90,12829932865408.87,0.84235
1,fedjs,5,10,3,10,95,347676121071.2928,0.8404833333333334
1,fedjs,5,10,3,10,100,329421237192.89417,0.841
1,fedjs,5,10,3,9,105,9203653808.367992,0.8390666666666666
1,fedjs,5,10,3,9,110,8870311479.434978,0.8389166666666666
1,fedjs,5,10,3,9,115,8471851192.430316,0.8384833333333334
1,fedjs,5,10,3,9,120,8082038439.184795,0.8388166666666667
1,fedjs,5,10,3,9,125,7703501080.3396225,0.8389
1,fedjs,5,10,3,8,130,230819748.59134907,0.8353666666666667
1,fedjs,5,10,3,8,135,222096341.5706554,0.8355666666666667
1,fedjs,5,10,3,8,140,211168395.63584018,0.8366
1,fedjs,5,10,3,8,145,201407674.40165055,0.8368
1,fedjs,5,10,3,8,150,194368938.98618793,0.83715
1,fedjs,5,10,3,7,155,6216139.662245017,0.83255
1,fedjs,5,10,3,7,160,6029294.225740915,0.83255
1,fedjs,5,10,3,7,165,5783171.079914829,0.8332333333333334
1,fedjs,5,10,3,7,170,5606276.277551744,0.8328666666666666
1,fedjs,5,10,3,7,175,5425941.487211365,0.8328
1,fedjs,5,10,3,7,180,5219629.381408963,0.8327
1,fedjs,5,10,3,7,185,5020079.01335748,0.8322333333333334
1,fedjs,5,10,3,6,190,176823.4631196559,0.82675
1,fedjs,5,10,3,6,195,172770.80688950315,0.82695
1,fedjs,5,10,3,6,200,167329.37801780185,0.8271833333333334
1,fedjs,5,10,3,6,205,161950.86621523803,0.8268833333333333
1,fedjs,5,10,3,6,210,157572.2939468656,0.8271
1,fedjs,5,10,3,6,215,152680.9721591979,0.8270333333333333
1,fedjs,5,10,3,6,220,148225.72176269855,0.8268833333333333
1,fedjs,5,10,3,6,225,144249.12027930326,0.8267
1,fedjs,5,10,3,6,230,140637.87909789704,0.8264666666666667
1,fedjs,5,10,3,6,235,136383.48896655347,0.8261
1,fedjs,5,10,3,6,240,132024.7793666043,0.82615
1,fedjs,5,10,3,5,245,5404.925339271929,0.8188
1,fedjs,5,10,3,5,250,5269.5179522275,0.8190666666666667
1,fedjs,5,10,3,5,255,5150.110413170951,0.8191333333333334
1,fedjs,5,10,3,5,260,5065.379103439389,0.8187333333333333
1,fedjs,5,10,3,5,265,4961.273466404213,0.8184166666666667
1,fedjs,5,10,3,5,270,4859.987463122683,0.8186333333333333
1,fedjs,5,10,3,5,275,4754.485405739288,0.8187333333333333
1,fedjs,5,10,3,5,280,4629.503707881462,0.8187166666666666
1,fedjs,5,10,3,5,285,4554.5718024558455,0.8179833333333333
1,fedjs,5,10,3,5,290,4445.991139751772,0.8178166666666666
1,fedjs,5,10,3,5,295,4364.464971001415,0.8178
1,fedjs,5,10,3,5,300,4221.774227179341,0.81815
1,fedjs,5,10,3,5,305,4127.310826900391,0.8181
1,fedjs,5,10,3,5,310,4019.84130062637,0.8182333333333334
1,fedjs,5,10,3,5,315,3940.5236891107897,0.8177666666666666
1,fedjs,5,10,3,5,320,3837.80385179472,0.8177833333333333
1,fedjs,5,10,3,4,325,197.4186117620067,0.8073666666666667
1,fedjs,5,10,3,4,330,193.45548546772855,0.8081333333333334
1,fedjs,5,10,3,4,335,191.39889956992158,0.8082166666666667
1,fedjs,5,10,3,4,340,189.02366784146716,0.8079833333333334
1,fedjs,5,10,3,4,345,186.55390218349282,0.8080833333333334
1,fedjs,5,10,3,4,350,184.16376986271706,0.8075
1,fedjs,5,10,3,4,355,181.41868899348103,0.8077333333333333
1,fedjs,5,10,3,4,360,179.11587864564424,0.8074166666666667
1,fedjs,5,10,3,4,365,175.48756853778167,0.8075166666666667
1,fedjs,5,10,3,4,370,172.23995412052335,0.8074333333333333
1,fedjs,5,10,3,4,375,169.69948540437838,0.8069
1,fedjs,5,10,3,4,380,168.00646339643282,0.8066
1,fedjs,5,10,3,4,385,165.60763201119448,0.8065
1,fedjs,5,10,3,4,390,162.75548123903224,0.80605
1,fedjs,5,10,3,4,395,160.88738524964836,0.80575
1,fedjs,5,10,3,4,400,157.89594925807705,0.8055666666666667
1,fedjs,5,10,3,4,405,156.16826114331428,0.8057833333333333
1,fedjs,5,10,3,4,410,152.97950846140284,0.8062666666666667
1,fedjs,5,10,3,4,415,151.69577076781343,0.8063833333333333
