Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,0,10,0.22462504361110663,0.8698,9.956063268892795,1.1956371343162626,0.012735304426439343,0.002290764486684637,0.1358949363996058,0.06060493820859199,nan,nan,nan,nan,nan,nan,15.204768403222676,
distributed,1,0,20,0.2232509101431616,0.8722,19.888590604026845,3.8749350485532332,0.012849299940215211,0.0015130056353425951,0.13422628487863605,0.05073799542976251,nan,nan,nan,nan,nan,nan,14.91284943837335,
distributed,1,0,30,0.22335963109632734,0.8711,29.72442839951865,5.5353152236747905,0.013723829572012935,0.0028124570121416067,0.14228856502474851,0.051085475189296355,nan,nan,nan,nan,nan,nan,15.117933884056528,
distributed,1,0,50,0.2227145568980377,0.8737,49.89705882352941,14.38363267359428,0.012759361306982677,0.0015697383062605167,0.12136146333715558,0.057914063940473375,nan,nan,nan,nan,nan,nan,15.087275234447738,
distributed,1,0,70,0.22283447947973223,0.873,69.85947046843177,22.819605057932094,0.013832303771704971,0.002830360637905128,0.15054484477517943,0.04213630783139771,nan,nan,nan,nan,nan,nan,15.190179212311735,
distributed,1,0,100,0.22280033025050894,0.8739,98.67983789260386,28.342357985854793,0.013816464634736464,0.0018684780803803046,0.14773283890200223,0.05831903614226468,nan,nan,nan,nan,nan,nan,14.731306192193257,
distributed,1,1,-1,0.22765230632930553,0.8639,8.927480916030534,2.800859109970129,0.012344787237409158,0.002243272520732711,0.12762401560252024,0.05006120230716212,11.920810283187103,2.9564665683214795,1.318038018578802,0.16767188205757244,0.8969178903777828,0.19832157433247596,14.953540995841104,
distributed,1,1,1,0.2463731947076869,0.8446,1.0,0.0,0.01382422764256601,0.006153051293745494,0.1322810232765414,0.05000136187091588,nan,nan,nan,nan,nan,nan,15.048840844668069,
distributed,1,1,2,0.2345008758742793,0.8553,1.9894736842105263,0.1428261375083551,0.012536512601592687,0.0045173529885558575,0.13369873686465572,0.055638809751365155,nan,nan,nan,nan,nan,nan,15.21317834794744,
distributed,1,1,3,0.231086771556465,0.858,2.984251968503937,0.301429799925947,0.01275547370151647,0.00350891052407553,0.1361348692218562,0.05577833999763672,nan,nan,nan,nan,nan,nan,14.937343810106938,
distributed,1,1,5,0.2284585252401644,0.863,4.9779005524861875,0.6486486486486487,0.012807396353094544,0.0030389317764278946,0.14211749951016558,0.05070715508910267,nan,nan,nan,nan,nan,nan,15.20871140636755,
distributed,1,1,7,0.2275547817635988,0.8631,6.962025316455696,0.7969696860792765,0.013043690433552902,0.0024148614698503114,0.12681511511857052,0.05185778590711532,nan,nan,nan,nan,nan,nan,14.936685706186125,
distributed,1,1,10,0.22746149979077565,0.8645,9.942807625649912,1.2631383650092685,0.01240877126806948,0.0023615645332008936,0.1327311785484518,0.05696243107977981,nan,nan,nan,nan,nan,nan,15.045830364183837,
distributed,1,1,20,0.22947087205574485,0.864,19.873994638069703,3.7769848725078563,0.01296935043665894,0.001705317830041637,0.13501036364524693,0.05125524016190124,nan,nan,nan,nan,nan,nan,14.9293191307109,
distributed,1,1,30,0.23096648176721798,0.8628,29.7585394581861,6.424691951110704,0.012776455555364554,0.0021357192691608476,0.12316402222829245,0.05239152312263043,nan,nan,nan,nan,nan,nan,14.821873389765175,
distributed,1,1,50,0.2345457612848178,0.8594,49.47559709241952,12.881458488428848,0.01316664003022822,0.0008911014904051037,0.12598535019271204,0.06399004984571739,nan,nan,nan,nan,nan,nan,15.320778791905603,
distributed,1,1,70,0.2381116795858195,0.8552,69.1851106639839,20.943003008164805,0.013002206916543524,0.0005676534392229635,0.13184233751655516,0.046762096133987754,nan,nan,nan,nan,nan,nan,15.049317885858503,
distributed,1,1,100,0.24058882448444124,0.8532,97.86711930164888,32.042831578303996,0.013384461513088789,0.0009501866022034514,0.1138297707171468,0.041098893321351186,nan,nan,nan,nan,nan,nan,14.865175788023063,
distributed,1,2,-1,0.2230347185903271,0.8756,97.5965965965966,43.270919206547845,0.01435828908378132,0.0038683931770611096,0.12962693937816724,0.060288333530334665,1e-05,0.0,5.692471198459402e-17,2.6713260565796838e-17,0.0,0.0,15.059987852434256,
distributed,1,2,1,0.2490520084848134,0.8417,1.0,0.0,0.013082621149573594,0.007154601459166127,0.1399398265438221,0.05174329011837828,nan,nan,nan,nan,nan,nan,14.996199873952776,
distributed,1,2,2,0.23564990636551375,0.8559,1.989247311827957,0.14430489325798443,0.013248775183215905,0.004828185831459436,0.13346009827299313,0.057576604459298186,nan,nan,nan,nan,nan,nan,15.00056618850828,
distributed,1,2,3,0.2323881353600636,0.8603,2.9838709677419355,0.3049106779729928,0.013361951180515343,0.003959510896131941,0.1402233809475134,0.04640119727756298,nan,nan,nan,nan,nan,nan,15.075689881809861,
distributed,1,2,5,0.2277393015441705,0.8629,4.978201634877384,0.6444291185917106,0.013371770078726598,0.003104531969802472,0.1326398809433625,0.052564403063289036,nan,nan,nan,nan,nan,nan,14.855769409382898,
distributed,1,2,7,0.22597772288250412,0.8705,6.965591397849463,0.9332154110708886,0.012615367511828261,0.002549628075906977,0.1340983593922223,0.05333726320521679,nan,nan,nan,nan,nan,nan,14.967108163588776,
distributed,1,2,10,0.22465680692551648,0.8689,9.96797153024911,1.6421904689366424,0.012821764980745541,0.002946841251122901,0.12925517743943266,0.0498955767495195,nan,nan,nan,nan,nan,nan,14.915736078662205,
distributed,1,2,20,0.2244916330743742,0.8698,19.948787061994608,4.190876412148972,0.013148194344156811,0.0021202097154056428,0.13496280813201614,0.05128336379697855,nan,nan,nan,nan,nan,nan,14.872286268607047,
distributed,1,2,30,0.2266844447094257,0.868,29.86873508353222,5.3002591191453305,0.013141931589450984,0.001178032931944535,0.1354618829980968,0.05259893738664954,nan,nan,nan,nan,nan,nan,14.913035418529661,
distributed,1,2,50,0.2234621963473598,0.8729,49.39562841530055,12.914623494318368,0.013064732358734349,0.002738249828887452,0.12012353766997866,0.05160955842243249,nan,nan,nan,nan,nan,nan,14.942009500184698,
distributed,1,2,70,0.22288146156916894,0.8744,69.10240963855422,20.65338955232288,0.012903405503593856,0.0007781311748365378,0.1401089008983066,0.04750782938931194,nan,nan,nan,nan,nan,nan,15.067045798009518,
distributed,1,2,100,0.22356452394760754,0.8761,99.01100917431192,27.25445937008393,0.01281630616547688,0.0009531346170458109,0.11763878773447466,0.05628478247334672,nan,nan,nan,nan,nan,nan,15.159965802973023,
distributed,1,3,-1,0.23647442359729712,0.8557,4.280487804878049,1.2755892864404519,0.012704193520420936,0.004206569040030686,0.12935498391018127,0.05174131586253566,25.520565318823113,3.4021236379538817,2.7190245370540174,0.419833788253052,1.7168154197802235,0.4121833641134958,15.281247160319435,
distributed,1,3,1,0.2468456734631568,0.8439,1.0,0.0,0.013517803736577173,0.006849519321640424,0.13585444443170533,0.05483026913855146,nan,nan,nan,nan,nan,nan,15.086597064996543,
distributed,1,3,2,0.23765336292582862,0.8543,1.989010989010989,0.1458305202717254,0.01393248087327711,0.0051815018435998755,0.13687713296111023,0.047143736436329416,nan,nan,nan,nan,nan,nan,15.144478613778833,
distributed,1,3,3,0.23619481033124154,0.8543,2.9838709677419355,0.3049106779729928,0.012978009638899295,0.003959790803197079,0.1434302505889333,0.05258208850510632,nan,nan,nan,nan,nan,nan,15.27759010300162,
distributed,1,3,5,0.2374686056297054,0.8544,4.97319034852547,0.566095388534183,0.013080244805936468,0.0029961465828530352,0.13057754260277402,0.05722068734403807,nan,nan,nan,nan,nan,nan,14.816933294444356,
distributed,1,3,7,0.24154857937270874,0.8502,6.960869565217391,0.8084538844149756,0.01345085870020804,0.0029794451028852397,0.12900751335062677,0.057676112887658504,nan,nan,nan,nan,nan,nan,14.801396747543679,
distributed,1,3,10,0.24701784566948717,0.8444,9.969594594594595,1.6027053183738023,0.012720046443539561,0.0024602936667511457,0.12443566166592454,0.054451951610420005,nan,nan,nan,nan,nan,nan,15.144104301800246,
distributed,1,3,20,0.26482823568796077,0.8247,19.948787061994608,4.190876412148972,0.013075989056305474,0.0025948744952580716,0.1372220114729692,0.0581109410815718,nan,nan,nan,nan,nan,nan,15.0651703619579,
distributed,1,3,30,0.2738111853169368,0.8174,29.74969474969475,6.526630711349506,0.013272132364543741,0.002190187685422819,0.1296360183446269,0.05551375263142904,nan,nan,nan,nan,nan,nan,14.923005666683817,
distributed,1,3,50,0.2941107682535645,0.7989,49.59172852598091,10.729748366108126,0.013104551046656723,0.0007710493441812131,0.12325811168687129,0.04304043924530986,nan,nan,nan,nan,nan,nan,14.768090512845944,
distributed,1,3,70,0.29670311136564803,0.7968,69.27620967741936,21.239703387759445,0.01310691822909459,0.0008499383494898299,0.11616793537179547,0.05166055308748238,nan,nan,nan,nan,nan,nan,15.049801152223814,
distributed,1,3,100,0.3086163817931234,0.7846,97.86711930164888,32.042831578303996,0.012666004358788277,0.0022971982870544218,0.09985343193556513,0.04513844019035071,nan,nan,nan,nan,nan,nan,14.936627189717814,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22316849484749668,0.8728,28.535452322738386,10.985927919156303,0.013311914226045765,0.0026456299421509263,0.1269580442752705,0.05197570102034347,7.257552705128887,4.572101139690791,0.544786835644577,0.09189955353599151,0.17774997090382041,0.14719105308378894,15.08187978981153,
distributed,0,0,1,0.2479102466044346,0.8434,1.0,0.0,0.012278370237217555,0.006778328708301253,0.1390580185841519,0.05950328119019454,nan,nan,nan,nan,nan,nan,14.830966104494207,
distributed,0,0,2,0.2331873347360128,0.8582,1.99,0.13931927999475532,0.012733929729183396,0.004601146896071642,0.12339233650388318,0.05106947128788039,nan,nan,nan,nan,nan,nan,15.005738005410947,
distributed,0,0,3,0.23007096406306296,0.8607,2.9844357976653697,0.2997334439173632,0.01318479555753748,0.00443603063304368,0.13378508376415651,0.04869790001270284,nan,nan,nan,nan,nan,nan,14.992874282792632,
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.22315430041030543,0.8734,25.729591836734695,10.960839383915815,0.01343898665465847,0.0019622254390299363,0.11504941480692113,0.05279989433899993,8.494814083190715,4.64127607432473,0.5480009409630291,0.09776003352876941,0.19901808948480965,0.15053936894722877,14.999823007037184,
distributed,0,0,1,0.24695210433601486,0.8438,1.0,0.0,0.013866986055102089,0.006391558935545495,0.1365734468485443,0.05141991675511031,nan,nan,nan,nan,nan,nan,15.044043290364643,
distributed,0,0,2,0.2339406448032073,0.856,1.9894736842105263,0.1428261375083551,0.013345830841890888,0.00439306151507004,0.1314677723395213,0.0490958845684888,nan,nan,nan,nan,nan,nan,15.159361291868194,
distributed,0,0,3,0.22959124221687593,0.8616,2.9849624060150375,0.29481109247603554,0.012781648119509681,0.003718751456467944,0.12998573191437465,0.05202404691798295,nan,nan,nan,nan,nan,nan,15.093863043665879,
distributed,0,0,5,0.22619472526011744,0.8672,4.979848866498741,0.6207311155543968,0.012462262176269891,0.003278962912908695,0.12468428419526735,0.0549131809385662,nan,nan,nan,nan,nan,nan,15.034504775746827,
distributed,0,0,7,0.22513514737705423,0.8692,6.974522292993631,1.0065945132861067,0.013064768469437995,0.002662661720963935,0.1302082549472862,0.05307774294609787,nan,nan,nan,nan,nan,nan,15.099826270135638,
distributed,0,0,10,0.22422556745124278,0.8716,9.968531468531468,1.6287068520047763,0.012704586930281977,0.002303706049528225,0.12995493685187864,0.04988057150529983,nan,nan,nan,nan,nan,nan,14.942944191172945,
distributed,0,0,20,0.22332651339856793,0.8723,19.842666666666666,3.4303437703301687,0.012589521970785729,0.0018230129395361478,0.14175224759927915,0.050940433767806444,nan,nan,nan,nan,nan,nan,15.059210392400697,
distributed,0,0,30,0.223079588656938,0.8732,29.81578947368421,5.337369657730109,0.013051146762878647,0.0013750257236265714,0.13549614059858026,0.05912578317351026,nan,nan,nan,nan,nan,nan,14.749738560438212,
distributed,0,0,50,0.22272048807506914,0.874,49.5985401459854,13.399834161494521,0.013176964810631,0.001470268825187689,0.12919971677176803,0.04900595869303337,nan,nan,nan,nan,nan,nan,15.024124371599344,
distributed,0,0,70,0.22269744501325253,0.8743,69.7239263803681,17.1743995528228,0.013549951626512917,0.001870540435089431,0.13413848414074714,0.042178550885819004,nan,nan,nan,nan,nan,nan,14.853037738435562,
distributed,0,0,100,0.22276284073346164,0.874,98.2258064516129,33.25939716831921,0.012464381890075654,0.0018908941769519858,0.14765569838656276,0.04291026413279722,nan,nan,nan,nan,nan,nan,15.081284493565617,
distributed,0,1,-1,0.22802652960565217,0.8648,9.533596837944664,2.8653593842717506,0.012852859600263509,0.003277069461289647,0.14040473104954532,0.0517008393542842,11.541334155328531,2.75196378695192,1.356746517283121,0.19319794795255468,0.9083297969430085,0.21491581328677242,14.907947525679843,
distributed,0,1,1,0.24652700591886964,0.8445,1.0,0.0,0.01187731162435187,0.006181107192760078,0.13648156600316486,0.05492528993271329,nan,nan,nan,nan,nan,nan,15.132605518006715,
distributed,0,1,2,0.23524703540422987,0.8547,1.9887640449438202,0.14740554623801777,0.012588718585435562,0.004984933448904351,0.141547537834873,0.05052017327947109,nan,nan,nan,nan,nan,nan,14.995266309550278,
distributed,0,1,3,0.23011691565384187,0.8598,2.9854545454545454,0.29012338845660307,0.01260911414387372,0.003964992391801494,0.12359037958198232,0.05536702888646318,nan,nan,nan,nan,nan,nan,14.973815139022449,
distributed,0,1,5,0.22818927843957754,0.8629,4.979328165374677,0.6283379061261193,0.01295133228331116,0.0028292108857514518,0.12649182446893206,0.05110468752868527,nan,nan,nan,nan,nan,nan,15.045647804013583,
distributed,0,1,7,0.2277957915452514,0.8632,6.9737417943107225,1.0210526194917653,0.013758274612910562,0.0031538033848081833,0.13544833489422559,0.05758268979349391,nan,nan,nan,nan,nan,nan,15.234980304858928,
distributed,0,1,10,0.2280333837597648,0.8629,9.96797153024911,1.6421904689366424,0.012969066896053089,0.002885468379065019,0.12944475796815147,0.05209786275776628,nan,nan,nan,nan,nan,nan,14.839550260775956,
distributed,0,1,20,0.23044695282090794,0.8622,19.907651715039577,3.0280303473301586,0.013150904759537075,0.0016594765351554087,0.12802090065095328,0.04915675529510097,nan,nan,nan,nan,nan,nan,15.02687901718258,
distributed,0,1,30,0.2320258413351333,0.8619,29.931116389548695,7.233870947762953,0.012903220536860438,0.0015312112463663546,0.14394966490871206,0.06493251517506678,nan,nan,nan,nan,nan,nan,15.258930474462067,
distributed,0,1,50,0.23605444696708952,0.8578,49.847207586933614,10.665247301399065,0.013347655577409356,0.0014989868550441664,0.1276106221934965,0.0567473018942989,nan,nan,nan,nan,nan,nan,14.97538349155933,
distributed,0,1,70,0.23909684763649935,0.8544,68.65473684210527,18.358165001497895,0.01381763211256027,0.0017860608561434642,0.1409810258774619,0.05211648895071412,nan,nan,nan,nan,nan,nan,14.819020803268838,
