1,case1,0,0.0,118.6086000254619,188.52055590836773,167.0449041425688,177.3302004735798
2,case1,1,118.6086000254619,0.0,180.7152456213919,134.69224179588073,187.71787341646507
3,case1,2,188.52055590836773,180.7152456213919,0.0,112.81843820936363,127.1927670899568
4,case1,3,167.0449041425688,134.69224179588073,112.81843820936363,0.0,103.26664514740469
5,case1,4,177.3302004735798,187.71787341646507,127.1927670899568,103.26664514740469,0.0
1,case2,0,0.0,12085.224160105596,8766.682724953607,8766.441182144554,8766.395268295857
2,case2,1,12085.224160105596,0.0,8320.534057378769,8319.810815156796,8320.120491915968
3,case2,2,8766.682724953607,8320.534057378769,0.0,108.6876257906115,100.23971268913334
4,case2,3,8766.441182144554,8319.810815156796,108.6876257906115,0.0,83.81527307120105
5,case2,4,8766.395268295857,8320.120491915968,100.23971268913334,83.81527307120105,0.0
1,case3,0,0.0,8398.116991326091,12291.472572478857,12049.017262831023,8398.784257260095
2,case3,1,8398.116991326091,0.0,8974.994986071022,8639.769325624382,111.63332835672328
3,case3,2,12291.472572478857,8974.994986071022,0.0,12457.336673623298,8974.42003697175
4,case3,3,12049.017262831023,8639.769325624382,12457.336673623298,0.0,8639.83865590093
5,case3,4,8398.784257260095,111.63332835672328,8974.42003697175,8639.83865590093,0.0
1,case4,0,0.0,8372.852142490037,8391.264803353544,8315.749394973373,16013.615456854208
2,case4,1,8372.852142490037,0.0,8394.791837800387,8319.308444816792,16015.46393333643
3,case4,2,8391.264803353544,8394.791837800387,0.0,8337.839348416352,16025.097722010933
4,case4,3,8315.749394973373,8319.308444816792,8337.839348416352,0.0,15985.684846136559
5,case4,4,16013.615456854208,16015.46393333643,16025.097722010933,15985.684846136559,0.0
1,case5,0,0.0,11988.417994047422,279.95178156246834,7834.235763621107,11797.99525343183
2,case5,1,11988.417994047422,0.0,12192.970720870284,14490.183297667425,16964.163816704906
3,case5,2,279.95178156246834,12192.970720870284,0.0,7693.223446644456,11705.370519552125
4,case5,3,7834.235763621107,14490.183297667425,7693.223446644456,0.0,14069.533325593995
5,case5,4,11797.99525343183,16964.163816704906,11705.370519552125,14069.533325593995,0.0
