1,Kl,case1,0.023627685468587952
1,Kl,case2,inf
1,Kl,case3,inf
1,Kl,case4,inf
1,Kl,case5,inf
1,Kl,case1,0.023627685468587952
1,Kl,case2,inf
1,Kl,case3,inf
1,Kl,case4,inf
1,Kl,case5,inf
